Date/Time,Electricity:Facility [J](Hourly),CO2:Facility [kg](Hourly),CO:Facility [kg](Hourly),CH4:Facility [kg](Hourly),NOx:Facility [kg](Hourly),N2O:Facility [kg](Hourly),SO2:Facility [kg](Hourly),PM:Facility [kg](Hourly),PM10:Facility [kg](Hourly),PM2.5:Facility [kg](Hourly),NH3:Facility [kg](Hourly),NMVOC:Facility [kg](Hourly),Hg:Facility [kg](Hourly),Pb:Facility [kg](Hourly),WaterEnvironmentalFactors:Facility [L](Hourly),Nuclear High:Facility [kg](Hourly),Nuclear Low:Facility [m3](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 05/31  16:00:00,863278913.4412045,145.31847609371357,0.03631089234559856,0.0012073628962027728,0.35459440353271504,0.0020884098162404245,0.7473673170123674,0.025538121112657124,0.015577867993046536,0.009960253119610584,0.0009568324492908279,0.003214263643993906,0.0000029041911238640936,0.0,1813.5245446224762,0.0,0.0,39.80451333291231 
 05/31  17:00:00,853345589.3090556,143.64636815391142,0.03589308083928176,0.0011934703676046803,0.35051426084546244,0.002064379515832895,0.7387677303781179,0.025244266564853,0.015398621159081903,0.009845645405771089,0.0009458226508224779,0.0031772786995861928,0.0000028707740308181658,0.0,1792.6572132851054,0.0,0.0,39.34650245519707 
 05/31  18:00:00,844709227.2221882,142.19258194656123,0.03552982163172879,0.0011813917415899535,0.3469668492091955,0.0020434867741268292,0.7312909639922922,0.02498877965614583,0.015242778005224385,0.00974600165092144,0.0009362503661762569,0.003145122759900918,0.0000028417200996672527,0.0,1774.51446199474,0.0,0.0,38.948292578317016 
 05/31  19:00:00,790526131.0412459,133.07176960600833,0.033250793913404464,0.0011056124552994034,0.32471097990358483,0.0019124091951697405,0.6843829779524688,0.02338589737675386,0.014265044034639279,0.009120853342114581,0.0008761954478621857,0.002943381754228492,0.0000026594405784810964,0.0,1660.689864523587,0.0,0.0,36.449990186387126 
 05/31  20:00:00,796068022.5425227,134.00465377021428,0.033483894736974565,0.001113363222831476,0.3269873284634088,0.001925815917413969,0.6891807652237606,0.023549841490468685,0.014365047466779819,0.009184794023688863,0.0008823379141454558,0.0029640159896930254,0.0000026780842773562018,0.0,1672.3319376759791,0.0,0.0,36.705518603353546 
 05/31  21:00:00,793365555.0967492,133.54973885824543,0.033370224632257424,0.0011095836113161012,0.32587728185265497,0.0019192782162678519,0.6868411553794638,0.0234698952067606,0.014316281441720835,0.009153613765039762,0.000879342580302584,0.002953953838602828,0.0000026689927985231776,0.0,1666.6547562139447,0.0,0.0,36.580911828182536 
 05/31  22:00:00,790257498.8478731,133.02654989733384,0.033239494813539695,0.0011052367522236604,0.3246006384242604,0.0019117593309128209,0.6841504147350681,0.023377950511166975,0.014260196566709868,0.009117753944457106,0.000875897703998017,0.0029423815506102627,0.000002658536862174084,0.0,1660.125538129681,0.0,0.0,36.437603953437076 
 05/31  23:00:00,787259403.4736747,132.52187099903267,0.033113390125148315,0.0011010436819914049,0.3233691617550223,0.001904506458507375,0.6815548706286679,0.023289258755140676,0.014206095935682457,0.009083162819458215,0.0008725747050281169,0.002931218682141602,0.000002648450849601928,0.0,1653.8273192532874,0.0,0.0,36.29936621191745 
 05/31  24:00:00,784555084.9033761,132.0666444814044,0.03299964215917184,0.0010972614815339937,0.32225835478931636,0.001897964279194851,0.6792136582084847,0.023209257710171103,0.014157296507081418,0.009051961203089681,0.0008695773194543549,0.002921149638722438,0.0000026393531433268434,0.0,1648.146249059918,0.0,0.0,36.17467408413362 
 06/01  01:00:00,706593032.9794079,118.94304514133827,0.029720433515966663,0.0009882254708782742,0.2902352080753907,0.0017093616016624648,0.6117194930342957,0.02090292971671993,0.012750471280113414,0.008152458436606514,0.0007831665199633864,0.0026308719715528893,0.000002377077885967345,0.0,1484.3682481011615,0.0,0.0,32.57995922784385 
 06/01  02:00:00,720697132.6432545,121.31723294774949,0.030313674514387507,0.0010079511543779373,0.29602850932461466,0.0017434816754052554,0.6239298493403773,0.021320167065845604,0.013004979758547523,0.008315187307298076,0.0007987990809078039,0.002683386047913282,0.000002424526051810478,0.0,1513.9972944289902,0.0,0.0,33.23027839396413 
 06/01  03:00:00,718166251.2311039,120.89120165674812,0.030207221592782198,0.0010044115193142947,0.2949889421919296,0.0017373590683282376,0.6217387868445549,0.02124529676029438,0.012959310003465268,0.008285986756829107,0.0007959939278770188,0.002673962766533794,0.000002416011812416606,0.0,1508.6805706112293,0.0,0.0,33.11358319691317 
 06/01  04:00:00,715444042.978509,120.43296371218865,0.03009272115814485,0.001000604298740797,0.29387078698555147,0.00173077361101189,0.6193820867718276,0.021164766490220335,0.012910187755547193,0.008254578734673142,0.0007929767139160899,0.002663827114102742,0.000002406853922745721,0.0,1502.961918846673,0.0,0.0,32.98806620234944 
 06/01  05:00:00,712926409.3946046,120.00916247011156,0.029986825461392096,0.000997083191798287,0.292836661438062,0.0017246830525510517,0.6172024933316004,0.021090288091197767,0.012864757057525638,0.008225531033672129,0.0007901862443806979,0.002654453158627119,0.000002398384250900765,0.0,1497.6730252716216,0.0,0.0,32.87198184305652 
 06/01  06:00:00,710566175.8742378,119.61185687968796,0.029887550263151836,0.0009937822211218395,0.2918671884388707,0.001718973270027921,0.6151591660057797,0.02102046601103481,0.012822166643650618,0.008198299367384192,0.0007875702323537289,0.002645665253956067,0.000002390444094905558,0.0,1492.7147883060463,0.0,0.0,32.76315496779353 
 06/01  07:00:00,816279651.0957543,137.40694127544228,0.034334028172529174,0.0011416307618701976,0.3352893155265343,0.001974711080744805,0.7066785986227784,0.024147756034470367,0.014729766304022883,0.009417989730447482,0.0009047398768850011,0.0030392703505178436,0.0000027460790254372705,0.0,1714.7913142428947,0.0,0.0,37.637446889450594 
 06/01  08:00:00,826826083.3829113,139.18225565452977,0.03477762798881866,0.001156380770045505,0.33962129422778087,0.002000224587876604,0.7158089719931711,0.024459747976891648,0.014920076674644631,0.009539671302247015,0.0009164292260391174,0.0030785380927812614,0.0000027815587001517873,0.0,1736.946626405817,0.0,0.0,38.12372727699696 
 06/01  09:00:00,931136116.6021338,156.7410942091268,0.03916507488207231,0.0013022664876851788,0.3824669533026762,0.002252567247839218,0.8061134013620819,0.027545520396605946,0.0168023512240855,0.010743169172520438,0.0010320433375583071,0.0034669177256670567,0.0000031324722553059025,0.0,1956.0748855907664,0.0,0.0,42.93330856455595 
 06/01  10:00:00,927715218.9346076,156.16524366050652,0.039021186452739894,0.0012974820954671255,0.3810618093230469,0.0022442915490378454,0.8031518242034767,0.027444321007176815,0.016740621125674992,0.010703699881501822,0.0010282517172105511,0.0034541806289636033,0.0000031209638766266706,0.0,1948.8884690246875,0.0,0.0,42.77557603489785 
 06/01  11:00:00,961937242.4869397,161.9259453688852,0.04046061951858866,0.0013453442647228988,0.39511860816323785,0.002327080099534705,0.8327788908754608,0.02845670086331839,0.017358157540676825,0.011098543322641563,0.0010661823814552495,0.0035816001736964725,0.000003236091554940013,0.0,2020.7800427820134,0.0,0.0,44.35350290367549 
 06/01  12:00:00,947966956.756756,159.57428288611766,0.03987300694831996,0.00132580573044695,0.3893802713887078,0.002293283743107674,0.8206843814399831,0.02804342209164808,0.01710606373467566,0.010937358356972422,0.0010506981358604855,0.003529584329431564,0.0000031890935579036723,0.0,1991.4321047371873,0.0,0.0,43.70935370003626 
 06/01  13:00:00,958455694.7965595,161.33988540965737,0.04031418005225497,0.0013404750487171825,0.3936885520047712,0.002318657678624045,0.8297648071119202,0.02835370728245818,0.017295333012603914,0.011058374269854263,0.0010623235384416628,0.003568637257549926,0.0000032243791410928975,0.0,2013.4662162869245,0.0,0.0,44.19297389120547 
 06/01  14:00:00,954283490.6402049,160.63756505813103,0.040138690469912044,0.0013346398957725964,0.3919748066309361,0.0023085644492171586,0.8261528006354353,0.02823028221856199,0.017220045588602496,0.011010236629959494,0.001057699192520884,0.0035531028063704876,0.0000032103432622023392,0.0,2004.701500127504,0.0,0.0,44.000599731031386 
 06/01  15:00:00,940301135.078767,158.28387082240707,0.03955057022322906,0.0013150844808961916,0.3862315121370088,0.00227473889393715,0.8140478419728762,0.02781664638869464,0.016967733982496347,0.010848912406198289,0.001042201569087253,0.003501042022261475,0.000003163304660563883,0.0,1975.328206505369,0.0,0.0,43.35589400533236 
 06/01  16:00:00,894422792.8160233,150.56102403497442,0.03762085374231044,0.0012509200407310479,0.36738684541755995,0.002163751843468811,0.7743295388474087,0.026459441153038568,0.01613985929636514,0.010319581856673431,0.0009913513908734956,0.003330222272947756,0.0000030089634942240964,0.0,1878.9497377803327,0.0,0.0,41.240511528295094 
 06/01  17:00:00,867574249.9537449,146.04152370508626,0.03649156107185443,0.0012133702593518088,0.35635872589125056,0.002098800922518102,0.7510859229867055,0.02566518876410665,0.015655377340415326,0.010009811423691322,0.0009615932714212323,0.0032302565563377774,0.0000029186412372393913,0.0,1822.5479298478301,0.0,0.0,40.00256494383516 
 06/01  18:00:00,857082223.2564995,144.2753675914143,0.036050249641725575,0.0011986963416376283,0.3520490944492769,0.0020734190312131934,0.7420026502220726,0.025354806285930048,0.01546604871866353,0.009888757567266513,0.0009499642237908064,0.00319119138349539,0.0000028833445905461196,0.0,1800.5069096838588,0.0,0.0,39.51879311753741 
 06/01  19:00:00,789536152.7500772,132.9051234220247,0.03320915384251264,0.0011042278934408974,0.3243043433505524,0.0019100142792868769,0.683525923056477,0.02335661114595971,0.014247179876375141,0.009109431269584564,0.000875098185623603,0.002939695748257418,0.0000026561101529126444,0.0,1658.610177528197,0.0,0.0,36.40434375222017 
 06/01  20:00:00,796733124.216471,134.11661244336233,0.03351186997754351,0.0011142934194004234,0.3272605209712881,0.0019274249047795183,0.6897565643610496,0.023569516993758595,0.014377049226486216,0.009192467767272375,0.00088307509288781,0.0029664923760576705,0.0000026803217725015983,0.0,1673.7291433665093,0.0,0.0,36.736185457409896 
 06/01  21:00:00,794143609.8450568,133.6807112804616,0.03340295085985883,0.0011106717815698797,0.32619687017468657,0.0019211604551927675,0.6875147414947708,0.02349291216696336,0.014330321439654046,0.00916259072730931,0.0008802049528439655,0.0029568507854082966,0.000002671610283624149,0.0,1668.2892469459043,0.0,0.0,36.61678678136457 
 06/01  22:00:00,791048196.3705139,133.1596505178311,0.03327275281645801,0.0011063426043834805,0.3249254198037777,0.0019136721547316927,0.6848349460920413,0.023401341478770002,0.014274464703505923,0.00912687677526408,0.0008767740894111867,0.002945325570510262,0.0000026611968793379008,0.0,1661.7865880433933,0.0,0.0,36.47406184623651 
 06/01  23:00:00,787983835.0242301,132.64381685838566,0.03314386087525516,0.0011020568560205174,0.32366672418770753,0.0019062589743372165,0.6821820334793618,0.02331068939637129,0.01421916830301223,0.00909152109335906,0.000873377643225806,0.0029339159726224162,0.000002650887938758413,0.0,1655.349161588801,0.0,0.0,36.33276867879565 
 06/01  24:00:00,785230879.9616654,132.1804032058366,0.03302806718059558,0.001098206633635026,0.32253593963689386,0.0018995991355680625,0.6797987149400924,0.023229249552641957,0.01416949122890825,0.009059758323733704,0.000870326350423111,0.002923665839978868,0.000002641626612514237,0.0,1649.5659187706688,0.0,0.0,36.20583399431928 
 06/02  01:00:00,707410563.4036636,119.08066262922466,0.02975482015365953,0.000989368850943969,0.29057101114974493,0.0017113393385636067,0.612427254466017,0.020927114474001557,0.012765223616619106,0.008161890857382448,0.0007840726461597185,0.002633915898932128,0.0000023798281727688003,0.0,1486.0856669646118,0.0,0.0,32.61765434603298 
 06/02  02:00:00,721015635.245086,121.37084750036905,0.030327071243424708,0.0010083966051098016,0.29615933522382476,0.0017442521841595025,0.6242055869163635,0.021329589232764803,0.013010727137997575,0.008318862094767229,0.000799152099636596,0.0026845719350207333,0.0000024255975391534034,0.0,1514.6663855847619,0.0,0.0,33.24496407765659 
 06/02  03:00:00,718414736.2880572,120.9330299340827,0.030217673271853745,0.0010047590450482783,0.2950910081745283,0.0017379601934386165,0.621953908061396,0.02125264761918871,0.012963793916317991,0.008288853702870717,0.000796269341259594,0.0026748879559160494,0.000002416847750936105,0.0,1509.2025731097735,0.0,0.0,33.125040475213986 
 06/02  04:00:00,715534286.7481015,120.44815473199691,0.030096516955483942,0.0010007305116915863,0.2939078548846429,0.0017309919251295373,0.6194602136007206,0.02116743614458306,0.01291181620436949,0.00825561994021357,0.0007930767374029932,0.002664163120534941,0.0000024071575154207583,0.0,1503.1514975432067,0.0,0.0,32.99222720903457 
 06/02  05:00:00,712967622.9397371,120.01610007681066,0.029988558969042043,0.0009971408321558114,0.29285359002536576,0.0017247827547108945,0.6172381731752415,0.02109150729913936,0.012865500755947555,0.008226006543191805,0.0007902319242377165,0.002654606609843982,0.000002398522899036487,0.0,1497.7596042144232,0.0,0.0,32.87388213864023 
 06/02  06:00:00,710506745.7002846,119.60185281011277,0.029885050534947086,0.0009936991033880124,0.29184277731662894,0.0017188294989283004,0.615107715461853,0.021018707906027806,0.012821094226161634,0.008197613679866173,0.0007875043617318244,0.0026454439764007835,0.0000023902441634801552,0.0,1492.5899409624158,0.0,0.0,32.76041473040946 
 06/02  07:00:00,851108174.3734369,143.26973700519338,0.03579897158722575,0.0011903411682988526,0.34959523594841224,0.0020589668511172437,0.7368307309084899,0.02517807779003707,0.015358247006568668,0.009819830783468401,0.0009433427672302863,0.0031689480878081054,0.000002863247053736654,0.0,1787.9569862332537,0.0,0.0,39.24333856314614 
 06/02  08:00:00,882170321.1912838,148.49852664604697,0.0371054951818193,0.001233784003471063,0.36235410594028333,0.002134111154213106,0.7637221943352512,0.02609697996070539,0.01591876344589671,0.010178216514808675,0.000977771118898783,0.0032846024002979304,0.000002967744464332445,0.0,1853.2104805393774,0.0,0.0,40.67556819126398 
 06/02  09:00:00,967111265.5904845,162.79690507955817,0.04067824720876072,0.0013525805396070085,0.39724385367508824,0.002339596889265877,0.8372582030709157,0.028609762436583627,0.01745152278758029,0.011158239649003334,0.0010719171134425255,0.003600864717398363,0.0000032534976930235724,0.0,2031.6493200765547,0.0,0.0,44.592069453145456 
 06/02  10:00:00,973257423.4138047,163.83150730927795,0.04093676444066209,0.001361176420723232,0.3997684064394905,0.0023544654284257402,0.8425791224294565,0.02879158237962356,0.017562430205502105,0.011229152174121454,0.0010787293303891588,0.0036237488297450873,0.000003274174228403317,0.0,2044.5607996623162,0.0,0.0,44.87545969610798 
 06/02  11:00:00,974163380.0053763,163.9840098542196,0.04097487042443414,0.0013624434716811588,0.4001405308273483,0.002356657082373806,0.8433634371354344,0.028818383021685046,0.01757877819219701,0.01123960482948803,0.001079733465496559,0.0036271219960416178,0.0000032772219932112862,0.0,2046.4639789124944,0.0,0.0,44.91723201403071 
 06/02  12:00:00,968763008.681206,163.0749482300449,0.0407477221659454,0.0013548906311553434,0.3979223121048313,0.0023435927200812262,0.8386881682685892,0.028658625456913514,0.01748132849165236,0.011177296965261149,0.0010737478559319884,0.003607014685482908,0.000003259054388024792,0.0,2035.1192028569567,0.0,0.0,44.66822888302784 
 06/02  13:00:00,960877850.8637605,161.74761461868405,0.04041605981189114,0.0013438626229053362,0.3946834598758422,0.002324517261695575,0.8318617427061342,0.028425361198747365,0.017339040818836554,0.011086320379910808,0.0010650081835618661,0.0035776557196780566,0.000003232527613204811,0.0,2018.554536423536,0.0,0.0,44.30465592347819 
 06/02  14:00:00,955216374.5752912,160.79460036816616,0.04017792906083606,0.0013359446067207612,0.3923579915059245,0.0023108212447175615,0.8269604271774413,0.02825787944414846,0.017236879479211126,0.011020999964937337,0.0010587331730880153,0.0035565762317836726,0.0000032134816143637196,0.0,2006.6612467252971,0.0,0.0,44.04361362892005 
 06/02  15:00:00,952133519.3132739,160.27565356925962,0.040048259235947195,0.0013316329931741197,0.39109169945848515,0.0023033633245818997,0.8242915038085998,0.028166680261788788,0.017181249356008024,0.01098543090578076,0.0010553162288012533,0.0035450977751294984,0.000003203110457662557,0.0,2000.184969362167,0.0,0.0,43.90146773438957 
 06/02  16:00:00,943362538.2890983,158.79920652945026,0.03967933774050073,0.0013193660920752903,0.3874889926898619,0.002282144918127455,0.8166981936355593,0.027907210961444905,0.017022977003426774,0.01088423395801813,0.0010455947365634879,0.003512440606062566,0.000003173603649559887,0.0,1981.7594186854403,0.0,0.0,43.497050777501514 
 06/02  17:00:00,935070412.1689532,157.40336665360644,0.039330557648485635,0.00130776890691043,0.38408297700963395,0.0022620849383026445,0.8095194429974398,0.02766190748207049,0.016873345587588757,0.01078856189448173,0.0010364039927357026,0.0034815663670369067,0.000003145707776394062,0.0,1964.3398176598064,0.0,0.0,43.11471311169221 
 06/02  18:00:00,929371251.5691844,156.4440088835083,0.0390908418350024,0.0012997981862771265,0.3817420296957972,0.0022482977569461085,0.8045855029922415,0.02749331092379571,0.01677050423456593,0.010722806689229779,0.001030087214101737,0.0034603465683925756,0.000003126535002253956,0.0,1952.3673630214485,0.0,0.0,42.85193324930031 
 06/02  19:00:00,851331694.4513228,143.30736284846256,0.035808373199333755,0.001190653778562342,0.34968704749096424,0.0020595075819488623,0.7370242391690383,0.02518469011744515,0.015362280426374119,0.009822409691071027,0.0009435905101790128,0.0031697803245844987,0.000002863999006571473,0.0,1788.4265438016719,0.0,0.0,39.25364474320204 
 06/02  20:00:00,810507564.502186,136.43530764163245,0.034091244975065146,0.0011335580485463382,0.3329184136419664,0.0019607474797411085,0.7016815243240418,0.023977002128398817,0.014625609001441943,0.009351393126956872,0.0008983422692672879,0.003017779025062279,0.0000027266609180443837,0.0,1702.6656610523223,0.0,0.0,37.37130451739084 
 06/02  21:00:00,792753262.7457377,133.44666974583293,0.03334447063630612,0.0011087272727044082,0.3256257809326,0.001917796983103979,0.6863110749101303,0.023451781945828334,0.014305232626246833,0.009146549319581497,0.0008786639338294933,0.00295167407824646,0.000002666932961333446,0.0,1665.368489180481,0.0,0.0,36.55267993386657 
 06/02  22:00:00,789871966.4565642,132.9616520077671,0.03322327870430941,0.0011046975551028883,0.32444227983793306,0.0019108266663730618,0.6838166473924077,0.0233665454220946,0.014253239634708698,0.009113305787385898,0.0008754703914614619,0.0029409460901470546,0.0000026572398772351858,0.0,1659.3156348139623,0.0,0.0,36.41982762533361 
 06/02  23:00:00,787526231.2102091,132.56678695776742,0.033124613326671326,0.0011014168613935117,0.32347876204828696,0.0019051519574944894,0.6817858716718455,0.023297152240022247,0.014210910842188219,0.009086241397834028,0.0008728704488864593,0.0029322121671895955,0.000002649348495463512,0.0,1654.3878549525343,0.0,0.0,36.311669244032686 
 06/02  24:00:00,784640949.3995245,132.08109832423156,0.03300325375726304,0.0010973815697292882,0.32229362388870286,0.001898171999149354,0.6792879937645997,0.023211797813801314,0.014158845931914419,0.009052951881886893,0.0008696724890859511,0.0029214693397182374,0.000002639642003512916,0.0,1648.3266280415571,0.0,0.0,36.17863316900012 
 06/03  01:00:00,706548156.8650308,118.93549100274791,0.02971854595479418,0.000988162708131981,0.29021677507678195,0.0017092530391616082,0.61168064239092,0.020901602160091147,0.012749661490629479,0.008151940669461665,0.0007831167806244942,0.0026307048834187064,0.0000023769269164359245,0.0,1484.2739750526448,0.0,0.0,32.57789005661166 
 06/03  02:00:00,718969304.379369,121.02638213887406,0.03024099929308326,0.0010055346517802888,0.2953187986817389,0.0017393017823823943,0.6224340148496554,0.021269053240663558,0.01297380109752571,0.008295252143137845,0.0007968840078949613,0.002676952790381792,0.0000024187133956348103,0.0,1510.3675764819154,0.0,0.0,33.150610789327914 
 06/03  03:00:00,716778196.1484145,120.65754594454438,0.030148837775116143,0.001002470216012857,0.2944187944025496,0.001734001140994398,0.620537104529763,0.021204234343199697,0.012934262549498133,0.008269971793701559,0.000794455449265018,0.002668794593283314,0.0000024113422007907263,0.0,1505.76462777682,0.0,0.0,33.049582030910514 
 06/03  04:00:00,714143353.5527797,120.21401453797014,0.03003801207979559,0.0009987851831251393,0.2933365249018649,0.0017276270351807422,0.6182560396146014,0.021126288585145814,0.012886716814859905,0.008239571770285906,0.0007915350687772943,0.002658984231150135,0.000002402478221421048,0.0,1500.2295085424662,0.0,0.0,32.9280933375171 
 06/03  05:00:00,711615086.8807431,119.78842339446092,0.029931669138343067,0.0009952492049794958,0.2922980317815259,0.001721510753578419,0.6160672407803527,0.021051495630666963,0.012841094242763008,0.008210401387903951,0.0007887328138460094,0.002649570685284809,0.0000023939727783789833,0.0,1494.9182776138525,0.0,0.0,32.81151870226385 
 06/03  06:00:00,709285094.9508501,119.39620846682759,0.029833665949784673,0.0009919905295261698,0.2913409806063465,0.0017158741303012987,0.6140500945368944,0.020982568178402515,0.012799049538388087,0.008183518640014422,0.0007861503206906737,0.0026408953797323995,0.0000023861343593279527,0.0,1490.0235703670487,0.0,0.0,32.7040862219901 
 06/03  07:00:00,810972647.9428737,136.5135966115179,0.03411080712871398,0.0011342085040146484,0.33310944806047915,0.0019618725909974826,0.702084161476232,0.02399076055229965,0.014634001432129153,0.009356759120170493,0.0008988577538004429,0.0030195106795386606,0.0000027282255238505387,0.0,1703.6426804395126,0.0,0.0,37.39274882667204 
 06/03  08:00:00,827184570.5522877,139.24260093615524,0.03479270653274209,0.0011568821423138772,0.33976854390806377,0.0020010918256972727,0.7161193254488024,0.02447035299527716,0.014926545575616028,0.009543807419661128,0.0009168265624630391,0.0030798728552287437,0.0000027827647011777728,0.0,1737.6997147420127,0.0,0.0,38.14025658993505 
 06/03  09:00:00,959980985.1606634,161.59664237181744,0.040378336205433754,0.00134260828626403,0.3943150695976979,0.0023223476000612704,0.8310852982641262,0.028398829489712358,0.017322856877224166,0.011075972612488185,0.0010640141245225245,0.0035743164016684014,0.0000032295104314183936,0.0,2016.670454766412,0.0,0.0,44.26330277297153 
 06/03  10:00:00,961615226.3973479,161.87173937973324,0.040447075006634685,0.0013448939001043498,0.39498633908838976,0.002326301091091408,0.8325001115642023,0.028447174757944824,0.01735234676034014,0.011094827997604681,0.0010658254684820284,0.003580401204749773,0.000003235008247732374,0.0,2020.1035707019646,0.0,0.0,44.338655218261195 
 06/03  11:00:00,975006395.615876,164.1259173442945,0.04101032900983672,0.0013636224947676603,0.40048680201840786,0.0023586964720181025,0.8440932618829279,0.028843321699585773,0.017593990408888475,0.011249331290697292,0.0010806678387087687,0.003630260812924503,0.0000032800580157471923,0.0,2048.2349355260953,0.0,0.0,44.95610221644793 
 06/03  12:00:00,968902453.5525582,163.09842142727987,0.040753587440346274,0.0013550856556846294,0.3979795895040739,0.002343930059536207,0.8388088900165097,0.02866275061270926,0.017483844774355908,0.01117890583835335,0.0010739024124440488,0.0036075338833613108,0.0000032595235000943027,0.0,2035.412140276001,0.0,0.0,44.67465847971383 
 06/03  13:00:00,954553296.3396857,160.6829823068087,0.04015003892932132,0.0013350172400881648,0.39208563013141495,0.0023092171523731147,0.8263863797934525,0.028238263799628023,0.017224914232449626,0.011013349567178393,0.0010579982370640176,0.003554107379327479,0.00000321125092634819,0.0,2005.2682917526313,0.0,0.0,44.01304007261169 
 06/03  14:00:00,930423975.5260968,156.62121724431032,0.03913512108898847,0.0013012705028433375,0.38217443921927086,0.002250844464633713,0.8054968787561834,0.027524453340795868,0.016789500638368416,0.010734952702427447,0.0010312540217538601,0.003464266196555827,0.0000031300765130263636,0.0,1954.5788623466929,0.0,0.0,42.90047279327198 
 06/03  15:00:00,937523717.1468685,157.81633925751572,0.03943374758114472,0.001311200045279833,0.3850906793892277,0.002268019875573019,0.8116433451692756,0.02773448286724067,0.01691761547591524,0.010816867391325426,0.0010391231623740746,0.0034907008065272788,0.000003153961037802466,0.0,1969.4935735591127,0.0,0.0,43.227831374147925 
 06/03  16:00:00,903656185.6975181,152.1153103285719,0.03800922502033473,0.0012638336608804632,0.3711794892438126,0.0021860888981920083,0.782323173300098,0.026732589844633968,0.01630647587091171,0.010426113973722253,0.0010015854065415582,0.003364601149331283,0.0000030400259205524486,0.0,1898.3466955422043,0.0,0.0,41.66624961170829 
 06/03  17:00:00,877463767.6454924,147.70625756790918,0.03690753000919764,0.0012272015212260973,0.3604208749516889,0.002122725248137269,0.7596475850274997,0.025957747399126308,0.015833833687162905,0.010123913711963396,0.0009725545161452344,0.003267078395349815,0.0000029519109592869063,0.0,1843.3232352435916,0.0,0.0,40.458555971402454 
 06/03  18:00:00,860182150.5813563,144.79718818477704,0.03618063754489278,0.001203031831795772,0.35332239889774386,0.0020809182514003937,0.7446863534049482,0.025446510506003085,0.015521986907240572,0.009924523598762515,0.000953400090239858,0.003202733404902575,0.0000028937731800567638,0.0,1807.0190510122784,0.0,0.0,39.66172617962445 
 06/03  19:00:00,788066404.4380016,132.65771602955087,0.03314733387690945,0.0011021723357860912,0.3237006398221224,0.0019064587229602361,0.6822535163805156,0.023313132022568066,0.014220658268083735,0.00909247375448433,0.0008734691606869479,0.0029342234049721,0.0000026511657138260585,0.0,1655.5226184590874,0.0,0.0,36.336575832289356 
 06/03  20:00:00,797450044.474952,134.23729390310967,0.03354202479068763,0.0011152960883016893,0.3275549981182199,0.001929159249592025,0.6903772244533446,0.02359072543068916,0.014389986052550506,0.009200739378138652,0.0008838697057947025,0.0029691616995944784,0.000002682733592619965,0.0,1675.2352064303107,0.0,0.0,36.76924158972476 
 06/03  21:00:00,793183630.1182595,133.5191148499141,0.03336257257658218,0.0011093291750435348,0.32580255562196536,0.0019188381106368885,0.6866836572859109,0.02346451337469943,0.01431299860548399,0.00915151476921544,0.0008791409401141752,0.0029532764736919176,0.0000026683807774260412,0.0,1666.2725791346322,0.0,0.0,36.57252353661286 
 06/03  22:00:00,790191034.2009485,133.01536169262408,0.03323669920414661,0.0011051437962306938,0.3245733378711422,0.0019115985422975667,0.6840928742298213,0.023375984307456396,0.014258997212156113,0.009116987095300282,0.0008758240365773052,0.002942134081461075,0.0000026583132657967787,0.0,1659.9859131873004,0.0,0.0,36.434539366912965 
 06/03  23:00:00,787261882.3257723,132.5222882720642,0.0331134943896337,0.001101047148859414,0.3233701799509579,0.0019045124552472155,0.6815570166477731,0.023289332086278626,0.014206140666568556,0.009083191419710063,0.0008725774525134162,0.0029312279117011944,0.000002648459188807423,0.0,1653.8325266770428,0.0,0.0,36.2994805081198 
 06/03  24:00:00,784572332.7453625,132.06954786532165,0.033000367631002336,0.0010972856039863435,0.3222654393921558,0.001898006004484271,0.6792285901999754,0.023209767947906232,0.014157607744390063,0.009052160203516168,0.0008695964364449774,0.0029212138579574626,0.000002639411167481984,0.0,1648.1824822914928,0.0,0.0,36.17546935660654 
 06/04  01:00:00,706260247.0681688,118.88702623396803,0.029706436008082482,0.000987760043824105,0.29009851526399144,0.001708556539297431,0.6114313899545727,0.020893085010943512,0.012744466158345102,0.008148618852598408,0.000782797670042946,0.0026296329031138535,0.0000023759583475719086,0.0,1483.6691514259846,0.0,0.0,32.56461496188915 
 06/04  02:00:00,719914658.849714,121.18551665364092,0.030280762414673125,0.0010068568037447153,0.2957071058664966,0.0017415887461028742,0.6232524375206218,0.021297019378353432,0.012990860018943088,0.008306159359410346,0.0007979318104292575,0.0026804726475883173,0.0000024218937004226767,0.0,1512.3535204319483,0.0,0.0,33.19419968514512 
 06/04  03:00:00,717558700.2228084,120.78893066958503,0.030181667025291674,0.0010035618118402149,0.2947393887926192,0.0017358893052310093,0.6212128111025921,0.021227323761081274,0.012948346745520575,0.008278977015560695,0.0007953205365659542,0.0026717006597135867,0.0000024139679257675585,0.0,1507.4042639060624,0.0,0.0,33.08556991889421 
 06/04  04:00:00,714856185.8427557,120.33400785702018,0.03006799494644365,0.0009997821346835894,0.29362932290346944,0.0017293514905433612,0.6188731606258348,0.02114737608893049,0.012899579873532525,0.008247796215397962,0.0007923251507025352,0.002661638333872049,0.000002404876289041048,0.0,1501.7269838473107,0.0,0.0,32.960960979653024 
