,Unnamed: 0_our,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep)_our,Whole Building:Facility Total Electricity Demand Rate [W](Hourly)_our,Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly)_our,WEST ZONE:Zone Air Temperature [C](TimeStep)_our,EAST ZONE:Zone Air Temperature [C](TimeStep)_our,WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_our,EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_our,WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_our,EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_our,Unnamed: 0_easy,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep)_easy,Whole Building:Facility Total Electricity Demand Rate [W](Hourly)_easy,Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly)_easy,WEST ZONE:Zone Air Temperature [C](TimeStep)_easy,EAST ZONE:Zone Air Temperature [C](TimeStep)_easy,WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_easy,EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_easy,WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_easy,EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_easy
2300,2300, 04/06  21:00:00,10.6,105542.7799,17.44158183,22.07711427,25.49327703,15.148611,18.448247,6.224359025,5.85754,2300,10.6,141011.7512,23.30304356,36.73200857,38.48681856,18.183077,17.490638,3.177689,3.0564275
2301,2301, 04/06  22:00:00,10,108735.5231,17.96920191,29.20713635,26.5122282,21.641955,17.220911,5.139228517,5.8668405,2301,10,137895.4128,22.7880498,36.677968,38.44306342,18.231591,17.521508,3.189111,3.0652005
2302,2302, 04/06  23:00:00,10,112526.875,18.59574572,22.89982242,25.79912604,12.254398,16.064044,5.951444017,6.04642925,2302,10,138128.6538,22.82659429,36.67619221,38.4232955,18.226038,17.527948,3.1896015,3.0668875
2303,2303, 04/07  00:00:00,10,112828.9825,18.6456708,21.0697061,26.11233423,11.040535,14.847356,5.951790767,5.88020025,2303,10,138098.9472,22.8216851,36.6333702,38.38983556,18.243353,17.540816,3.19139675,3.0687435
2304,2304, 04/07  01:00:00,9.4,81068.49416,13.39705829,22.33329379,23.4997851,19.364824,10,5.540317767,5.71309775,2304,9.4,109070.8572,18.02461791,33.22170351,34.88133978,19.599812,18.936117,3.3507005,3.234646
2305,2305, 04/07  02:00:00,8.9,78734.7521,13.01139332,23.30037655,22.22215057,16.721702,17.899113,5.756340767,5.53416425,2305,8.9,116770.7572,19.29707289,33.52769758,35.071293,19.495938,18.867646,3.4231345,3.310441
2306,2306, 04/07  03:00:00,8.9,86524.11586,14.29863272,26.03804361,24.55169354,15.623975,18.540157,5.470671008,6.04938475,2306,8.9,113484.3265,18.75397036,33.27080513,34.86432104,19.57213,18.945488,3.41721025,3.30938325
2307,2307, 04/07  04:00:00,8.9,85629.81494,14.15084409,22.22635428,27.3290089,15.743141,22.04225,5.649791267,6.09333625,2307,8.9,116994.1525,19.3339903,33.29946869,34.87622173,19.584396,18.947424,3.42846325,3.31650475
2308,2308, 04/07  05:00:00,9.4,91398.61884,15.10417378,23.48110498,22.23180098,16.018207,10.905198,5.483036258,6.13826925,2308,9.4,113696.1943,18.7889828,33.21851612,34.79444514,19.602091,18.974776,3.42805975,3.31828625
2309,2309, 04/07  06:00:00,9.4,76601.92567,12.65893087,20.25585728,24.78725023,14.049168,20.520883,5.933833517,5.19288,2309,9.4,118189.7184,19.53156479,33.23643736,34.81937537,19.612308,18.978109,3.43259525,3.3218245
2310,2310, 04/07  07:00:00,10,105779.505,17.48070208,22.273548,24.26472378,16.445718,14.99302,5.673783275,6.648023,2310,10,140814.7637,23.27049017,35.84319284,37.5263263,18.539643,17.870301,3.30530825,3.1886105
2311,2311, 04/07  08:00:00,11.1,113467.1481,18.75113153,27.94789141,23.57703584,21.752196,10.462267,5.723486767,6.407858,2311,11.1,139941.7383,23.12621745,35.94963253,37.69315914,18.557222,17.864322,3.2502285,3.130944
2312,2312, 04/07  09:00:00,12.8,132037.9206,21.82006384,25.5246885,26.03473793,12.38735,17.939281,5.968534275,5.26808075,2312,12.8,159814.9582,26.41038706,39.1083205,40.97851067,17.277242,16.536601,3.101265,2.972788
2313,2313, 04/07  10:00:00,12.8,137928.8339,22.79357284,23.97991295,23.48776529,15.792,10.153335,6.000501517,6.31598425,2313,12.8,156998.7521,25.944992,39.13139645,41.05217182,17.256734,16.505932,3.0205625,2.89006925
2314,2314, 04/07  11:00:00,13.9,128473.0197,21.23094244,24.57683493,24.4609646,15.890657,13.869333,6.003514025,5.362192,2314,13.9,159785.9504,26.40559335,39.39579439,41.35137729,17.173333,16.387944,3.01219825,2.8756575
2315,2315, 04/07  12:00:00,15,138908.7737,22.95551382,26.22092491,22.31359011,20.275093,10,5.540657767,5.8822805,2315,15,159531.6838,26.36357426,39.58950432,41.57193105,17.074599,16.287908,2.99340525,2.85636825
2316,2316, 04/07  13:00:00,16.7,145464.2682,24.03884887,25.17559681,23.78345384,10.08018,14.765625,5.851301517,5.3686385,2316,16.7,163208.5865,26.97120465,39.59707748,41.638834,17.057926,16.245465,2.98541275,2.844877
2317,2317, 04/07  14:00:00,17.8,147860.1297,24.43477946,23.02316158,29.33671073,15.291203,16.52595,6.148135525,6.37337,2317,17.8,170651.4129,28.20117665,39.59233638,41.67498896,17.059462,16.231086,2.98564375,2.84168325
2318,2318, 04/07  15:00:00,16.7,154378.3942,25.51196204,26.14391928,23.72877589,17.53515,10,6.174721525,5.35924925,2318,16.7,170591.5761,28.19128827,39.3899754,41.4831628,17.130126,16.287167,2.99158325,2.844743
2319,2319, 04/07  16:00:00,15.6,137708.186,22.75710944,23.77429172,21.8989456,13.946312,13.599069,5.913515767,5.7193075,2319,15.6,162178.6291,26.80099797,39.39371558,41.42906928,17.14725,16.327301,3.0008785,2.85590925
2320,2320, 04/07  17:00:00,13.3,137152.2989,22.66524575,26.12356292,22.83690726,12.64916,15.535143,6.032723025,5.94988875,2320,13.3,153941.4087,25.43974754,39.37681213,41.40674078,17.144194,16.333089,2.99984525,2.857839
2321,2321, 04/07  18:00:00,12.2,137487.6231,22.7206601,25.57240762,28.78185124,17.524505,12.191623,5.453876267,5.244539,2321,12.2,153923.7744,25.43683337,39.33804834,41.35573373,17.160873,16.35141,3.00219775,2.8602335
2322,2322, 04/07  19:00:00,11.1,114706.7776,18.95598778,22.86089294,22.19709282,13.715036,10,5.866839767,6.15345325,2322,11.1,134476.9998,22.22313641,36.63481449,38.53593566,18.198698,17.433979,3.1185815,2.983331
2323,2323, 04/07  20:00:00,11.1,106372.8148,17.57875009,23.37953285,23.50594715,13.716775,17.901494,5.802828767,6.181569,2323,11.1,143328.4418,23.68589066,36.90463007,38.71317054,18.166541,17.435638,3.18871825,3.05860425
2324,2324, 04/07  21:00:00,10,114701.8674,18.95517635,21.94738239,25.28266967,14.37757,10.283388,6.137446775,6.01889025,2324,10,140958.5672,23.29425457,36.74492014,38.55621386,18.176573,17.461974,3.176109,3.05095325
2325,2325, 04/07  22:00:00,10.6,111104.4758,18.36068565,22.43109983,21.78335169,18.332791,10,5.560725258,5.5406465,2325,10.6,143707.8604,23.74859187,36.73973251,38.56639055,18.213001,17.478442,3.187238,3.0592055
2326,2326, 04/07  23:00:00,10,122542.5922,20.25090348,25.52721575,21.83229497,14.704088,14.653102,5.824196775,6.178024,2326,10,140965.0904,23.29533257,36.70947141,38.5094694,18.206875,17.488178,3.185444,3.0587775
2327,2327, 04/08  00:00:00,10,112637.1604,18.61397105,24.36429338,25.43378236,13.204283,17.377777,5.726989775,5.48550975,2327,10,137977.0581,22.80154219,36.66040277,38.47382477,18.234304,17.508784,3.18965475,3.063121
2328,2328, 04/08  01:00:00,10,86363.64329,14.27211366,25.09039314,22.33339185,18.142976,10,5.692436008,5.50482175,2328,10,108998.4532,18.01265271,33.25035332,34.95271158,19.589716,18.908181,3.34882325,3.22927575
2329,2329, 04/08  02:00:00,10,83286.6765,13.76362631,21.45449816,20.14004733,11.595262,16.578694,5.941363775,5.312752,2329,10,119152.2918,19.69063586,33.57765516,35.16366067,19.477372,18.831942,3.420514,3.3048625
2330,2330, 04/08  03:00:00,10,82907.98233,13.70104482,19.73579399,21.38233342,14.013434,15.649114,5.496054017,5.58058025,2330,10,113381.1917,18.73692671,33.31655535,34.94996282,19.553466,18.911059,3.413783,3.30313875
2331,2331, 04/08  04:00:00,10,81584.27968,13.48229496,21.39543997,22.91961485,15.732852,17.365791,5.03440225,5.9290105,2331,10,122263.0903,20.2047141,33.3529944,34.96814264,19.564067,18.911266,3.42511875,3.3103625
2332,2332, 04/08  05:00:00,10,78678.29677,13.00206373,23.83648064,24.22729991,19.67581,15.424002,6.238913033,5.18586625,2332,10,113593.1505,18.77195419,33.29300085,34.9069357,19.574769,18.932506,3.4238455,3.3114495
2333,2333, 04/08  06:00:00,10,80506.52043,13.30418873,20.3985231,21.52577367,15.503026,20.866977,5.897814775,5.94098925,2333,10,113594.6852,18.7722078,33.27379995,34.89139208,19.59142,18.942972,3.4279545,3.31458475
2334,2334, 04/08  07:00:00,10.6,108728.7688,17.96808572,24.46523369,22.26592157,21.745256,12.921805,5.960777775,5.73630525,2334,10.6,140729.7422,23.25643986,35.85366441,37.57177259,18.527531,17.843475,3.302846,3.18360425
2335,2335, 04/08  08:00:00,10.6,103730.8504,17.14214953,24.33579309,20.34940982,17.93683,11.887811,5.685491275,5.702006,2335,10.6,136926.5076,22.62793236,35.79917417,37.5669505,18.600032,17.897106,3.25339325,3.13195825
2336,2336, 04/08  09:00:00,11.1,129568.4843,21.41197459,24.51884889,26.61341523,16.103095,16.191822,5.931158025,6.290102,2336,11.1,161559.4948,26.69868227,38.91860235,40.80778895,17.35431,16.60516,3.113665,2.98346625
2337,2337, 04/08  10:00:00,12.2,138056.8633,22.81473047,29.55036502,23.60448904,16.949216,11.256918,5.744588267,6.1215845,2337,12.2,163771.2876,27.06419439,39.01791852,40.94029155,17.305608,16.550951,3.031414,2.89986225
2338,2338, 04/08  11:00:00,13.3,133213.4901,22.01433381,24.81506376,28.34622427,11.400731,16.978178,5.549011017,5.45959775,2338,13.3,166588.0454,27.52968064,39.09649247,41.031973,17.265529,16.489774,3.0235235,2.88793575
2339,2339, 04/08  12:00:00,13.3,141346.3392,23.35833624,26.50416765,23.99946887,19.330817,10,5.671297517,6.06074725,2339,13.3,166488.4132,27.51321581,39.13089349,41.08787506,17.250028,16.468619,3.0197305,2.883682
2340,2340, 04/08  13:00:00,13.3,136733.9295,22.59610768,25.45891088,23.51263378,11.566481,14.20062,5.632593275,5.54585425,2340,13.3,166426.1465,27.50292587,39.15872018,41.11931143,17.240594,16.457052,3.0177665,2.88072075
2341,2341, 04/08  14:00:00,12.8,125986.1202,20.81996727,20.55340473,28.01240064,12.965647,20.963115,5.981011775,5.37791925,2341,12.8,166319.9712,27.48537976,39.17630025,41.13799179,17.229679,16.445121,3.0157195,2.87841975
2342,2342, 04/08  15:00:00,12.2,136431.4337,22.54611842,26.64693271,23.03682155,15.663931,10,5.232647267,6.06724475,2342,12.2,166346.3337,27.48973633,39.21008061,41.17884082,17.223905,16.437129,3.01482775,2.87734575
2343,2343, 04/08  16:00:00,12.2,127508.8189,21.07160242,26.52640187,26.98119649,17.693237,18.138117,6.238913033,5.8401205,2343,12.2,166396.9907,27.49810769,39.29682955,41.25245981,17.183112,16.398494,3.00977675,2.87212075
2344,2344, 04/08  17:00:00,12.2,138786.2451,22.93526523,25.43017475,23.63789361,21.585782,10,5.436008258,5.72770025,2344,12.2,154544.4806,25.53940881,39.24248269,41.21202377,17.19893,16.413288,3.00813425,2.87111225
2345,2345, 04/08  18:00:00,11.7,131765.7854,21.77509186,24.86132142,25.35222846,12.202908,14.082336,5.847156017,4.99329125,2345,11.7,154036.6434,25.45548566,39.17479143,41.13836203,17.224154,16.43672,3.01247575,2.87453925
2346,2346, 04/08  19:00:00,11.7,105697.4041,17.4671344,25.53509565,23.70300841,22.089759,13.425853,5.809526758,6.05838525,2346,11.7,134647.4851,22.25131013,36.5166425,38.37586865,18.249485,17.502772,3.12881325,2.99703925
2347,2347, 04/08  20:00:00,11.7,118717.2981,19.61875053,23.65989125,24.89077806,15.330112,13.618402,5.841791517,6.092862,2347,11.7,143483.8387,23.71157094,36.7813882,38.55290406,18.213956,17.497755,3.19685,3.06944375
2348,2348, 04/08  21:00:00,11.7,100278.4089,16.57161271,22.73755247,21.49790372,16.058574,12.60211,5.271263258,5.65548675,2348,11.7,141066.4026,23.31207501,36.6381717,38.41564122,18.222907,17.521957,3.18462175,3.06197725
2349,2349, 04/08  22:00:00,11.7,110476.3003,18.25687586,21.43772183,25.2555396,11.08328,16.343077,6.226522025,5.371501,2349,11.7,143830.0444,23.76878351,36.62688897,38.41946282,18.255393,17.534508,3.19451025,3.06885425
2350,2350, 04/08  23:00:00,11.7,123318.2949,20.37909302,24.4184114,23.50797459,17.350537,10,5.935108017,5.5152275,2350,11.7,141070.3884,23.3127337,36.61373101,38.38548387,18.249065,17.541642,3.19326825,3.068793
2351,2351, 04/09  00:00:00,11.7,111696.164,18.4584657,24.67512163,25.24320081,15.479677,20.546701,6.071404775,5.7059395,2351,11.7,138099.5575,22.82178595,36.57983697,38.3640257,18.266503,17.552794,3.195712,3.0712045
2352,2352, 04/09  01:00:00,11.1,90591.6226,14.97081278,21.93735812,23.79052243,14.80594,14.22817,5.931505017,6.129674,2352,11.1,109087.3174,18.02733805,33.19484653,34.87372447,19.61297,18.941447,3.353766,3.236081
2353,2353, 04/09  02:00:00,11.1,84316.06533,13.93373904,23.14605909,20.91548491,18.87115,17.869606,5.286994508,5.7960835,2353,11.1,119230.4309,19.70354882,33.50952177,35.07574927,19.503122,18.865699,3.424635,3.3104815
2354,2354, 04/09  03:00:00,11.1,90084.72618,14.88704508,20.27906731,20.71728786,15.5582,17.358929,5.966670258,6.02933025,2354,11.1,113452.8371,18.74876655,33.25680124,34.87050775,19.579205,18.944563,3.41850075,3.30920425
2355,2355, 04/09  04:00:00,10.6,85711.58696,14.16435741,22.15345164,22.80006068,15.458696,17.955861,6.238913033,5.73845025,2355,10.6,122351.093,20.21925708,33.29953228,34.89562837,19.58512,18.939802,3.4289955,3.3155835
2356,2356, 04/09  05:00:00,10.6,89398.19461,14.77359159,20.56742967,25.54183197,16.778404,17.912422,5.986965017,5.51950075,2356,10.6,113657.5213,18.78259185,33.2402146,34.83814512,19.596548,18.960998,3.42765125,3.316521
2357,2357, 04/09  06:00:00,10.6,89814.00352,14.84230653,23.43668013,20.0908131,20.162502,10,6.196720525,5.77376825,2357,10.6,113667.5882,18.78425547,33.23312296,34.8356983,19.608066,18.965559,3.43126075,3.3189645
2358,2358, 04/09  07:00:00,11.1,106340.1591,17.57335354,25.75957367,21.97984304,16.677663,13.901287,6.238913033,6.03753025,2358,11.1,140776.7656,23.26421076,35.79820269,37.49984739,18.550863,17.873475,3.306383,3.18826975
2359,2359, 04/09  08:00:00,11.1,103180.8808,17.05126372,24.30754126,22.51543601,18.976554,17.343208,6.036676025,6.42327425,2359,11.1,136996.6586,22.63952524,35.76077422,37.51406453,18.617198,17.92015,3.25682875,3.136472
2360,2360, 04/09  09:00:00,12.8,135657.959,22.41829706,23.74664604,26.43014244,15.313871,15.765305,6.033281017,6.47440225,2360,12.8,161598.8878,26.70519221,38.89692709,40.77047913,17.364802,16.621935,3.1159275,2.986784
2361,2361, 04/09  10:00:00,13.3,136858.984,22.61677369,29.77828753,24.93558709,13.939522,14.101035,5.636418267,5.8658645,2361,13.3,163789.82,27.06725699,39.03397979,40.94365414,17.30692,16.558405,3.032401,2.90195375
2362,2362, 04/09  11:00:00,14.4,133169.6843,22.00709462,24.87092574,24.08806746,19.438492,12.70076,5.306808267,5.7084395,2362,14.4,166601.345,27.53187847,39.30665046,41.22514107,17.199538,16.428019,3.01745975,2.8825985
2363,2363, 04/09  12:00:00,15.6,143702.2871,23.74767086,27.40824304,23.74290602,16.209399,15.04399,5.512237508,5.9236935,2363,15.6,166272.8887,27.47759909,39.38213906,41.33982137,17.149763,16.373937,3.0031575,2.8684505
2364,2364, 04/09  13:00:00,15.6,140882.6705,23.28171218,25.06492429,26.12085583,14.226899,19.961253,5.575609008,6.120825,2364,15.6,166074.3763,27.44479372,39.48659931,41.47738678,17.119982,16.323804,2.998706,2.860338
2365,2365, 04/09  14:00:00,15.6,149682.1814,24.73588451,22.75767155,26.53296565,12.324969,10,5.550046767,6.31034675,2365,15.6,160040.7245,26.44769631,39.47667598,41.46950125,17.101,16.307143,2.9924885,2.853421
2366,2366, 04/09  15:00:00,15.6,137167.1064,22.66769278,27.5575997,22.78070186,21.277749,10,5.584445008,6.38937,2366,15.6,160040.1302,26.44759811,39.45878842,41.47686369,17.118627,16.311446,2.9952335,2.85473525
