,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),Site:Environmental Impact Electricity CO Emissions Mass [kg](Hourly),CH4:Facility [kg](Hourly),PM2.5:Facility [kg](Hourly),SO2:Facility [kg](Hourly),NOx:Facility [kg](Hourly),Reward
2379, 04/10  04:00:00,9.4,45549.20365345274,7.52728100509023,16.465187046919908,17.10655618811963,10.0,10.0,3.38659075,4.404947,0.0068971405838042,0.00022933481093,0.0018919189691727,0.1419600874611862,0.06735409937376,-1.7178474291920338
2380, 04/10  05:00:00,9.4,41347.57097393412,6.832935828398881,16.84108077103071,17.292783062925736,10.0,10.0,3.53058825,4.22921375,0.006260921968598,0.0002081800912232,0.0017174011306534,0.1288651462806058,0.0611410997529228,-1.6076434783453228
2381, 04/10  06:00:00,10.0,45100.673236908784,7.453158644788533,15.819384692320412,17.53226774139885,10.0,10.755812,3.6992865,3.95223425,0.0068292233187176,0.0002270765137475,0.0018732889353797,0.1405621833914242,0.0666908526026879,-1.6914049769660506
2382, 04/10  07:00:00,10.0,84749.72336570347,14.005403645052624,19.588841690417706,20.1004596537898,10.0,10.0,3.41515425,4.184376,0.0128329522715479,0.0004267047549792,0.0035201407797953,0.2641336659328098,0.125320331237878,-1.4763745936579968
2383, 04/10  08:00:00,11.1,86573.29403747684,14.306759712296152,19.07306857065396,20.06171528326546,10.0,10.0,3.60541725,4.2493935,0.0131090805521522,0.000435886215942,0.0035958841006183,0.2698170639132918,0.1280168648847925,-1.5597111669479575
2384, 04/10  09:00:00,12.8,116728.34117967456,19.29006337854717,23.627241424400804,24.33431418595716,10.0,10.0,3.3119145,3.943788,0.0176752108633067,0.0005877132838213,0.0048483956953034,0.363799236736155,0.1726074587684695,0.4735342680369629
2385, 04/10  10:00:00,14.4,122873.29843084088,20.30555467770822,23.644874022324387,23.468953565579568,10.0,10.0,3.4430715,4.1857395,0.0186056911054031,0.0006186524111021,0.0051036309190998,0.3829508046857891,0.1816940734213074,0.728362429301392
2386, 04/10  11:00:00,15.0,124651.58244187408,20.599426850748756,23.82325117724819,23.69341376682588,10.0,10.0,3.4572635,4.166945,0.0188749620001336,0.0006276058591262,0.0051774932258625,0.3884930608283499,0.1843236411938895,0.6749588219619169
2387, 04/10  12:00:00,15.0,125773.98565564954,20.784910760750407,23.9751279907504,23.148624927044253,10.0,10.0,3.49945575,4.22256075,0.0190449182701932,0.0006332570255171,0.005224113051477,0.3919911781523441,0.185983350948054,0.5870444779569379
2388, 04/10  13:00:00,16.1,124668.4067150562,20.602207163504858,24.221024257592934,23.25989746409025,10.0,11.064505,3.283814499999999,4.2891835,0.0188775095611896,0.0006276905673362,0.0051781920341626,0.3885454958897963,0.184348519428346,0.4730677908113352
2389, 04/10  14:00:00,15.6,123569.75251666806,20.42064792173175,23.93178875800646,23.524227307150014,10.0,10.0,3.4461015,4.1316255,0.0187111494088383,0.0006221589744069,0.0051325586410016,0.3851213954976271,0.1827239275997242,0.6359589091691238
2390, 04/10  15:00:00,15.6,127195.43667357716,21.019814126533,23.29944947478824,23.75765208167683,10.0,10.0,3.665231,4.21441425,0.0192601568850816,0.0006404138619554,0.0052831540429514,0.3964213173126694,0.1880852659199346,0.6916249364710856
2391, 04/10  16:00:00,14.4,125970.92886666422,20.81745681583912,23.278783753703337,23.01468803877352,10.0,10.0,3.49953675,4.28523925,0.0190747397578251,0.0006342486111089,0.0052322932295456,0.3926049775871979,0.1862745730011681,0.6072838387359576
2392, 04/10  17:00:00,13.3,122560.8064643306,20.25391349289954,23.513820814473277,23.74010718579931,10.0,10.0,3.636206,4.27728675,0.0185583730218483,0.0006170790512997,0.0050906513402766,0.381976882348217,0.1812319881755154,0.7524428010735831
2393, 04/10  18:00:00,12.8,120813.83818184095,19.96521643313695,23.373576399786227,23.014402675483502,10.0,10.0,3.630756,4.208243,0.0182938440098495,0.000608283274236,0.0050180897548462,0.3765322257948121,0.1786487273089406,0.6798118528217736
2394, 04/10  19:00:00,11.7,96955.55970282693,16.022491818771,20.69990786453438,21.89227167140256,10.0,10.0,3.502788,4.101773,0.0146811814919871,0.000488159686001,0.0040271189802599,0.3021747611655169,0.1433692332526149,-0.996824909287144
2395, 04/10  20:00:00,11.1,94766.56135663252,15.660746621273262,20.56595860872039,21.09870699843341,10.0,10.0,3.560775,4.304658249999999,0.0143497195097692,0.0004771383402565,0.0039361973578719,0.2953524597474198,0.1401323377569151,-1.2998938127981192
2396, 04/10  21:00:00,11.1,93991.1287550048,15.532601700510911,21.796112692613328,21.38112756100921,10.0,10.0,3.278715,4.2308235,0.0142323021404694,0.0004732341295389,0.0039039892064518,0.2929357219975166,0.1389856971942161,-0.8948064895289984
2397, 04/10  22:00:00,11.1,94024.95926801975,15.538192397111168,21.892297600418285,20.870985543119534,10.0,10.0,3.24291675,4.19373075,0.0142374248162918,0.0004734044621393,0.0039053943811678,0.2930411592434232,0.1390357227391808,-0.9542409139778566
2398, 04/10  23:00:00,10.6,94826.21609290334,15.670604926735887,22.810149013074117,21.309888980587665,10.0,10.0,3.462124,4.171925,0.0143587525349277,0.0004774386947428,0.0039386751602943,0.2955383815835711,0.14022054985971,-0.3234916484811573
2399, 04/11  00:00:00,10.6,92505.04248118088,15.287016968316978,20.570831804180717,20.986480195924457,10.0,10.0,3.504724,4.10606675,0.0140072763413751,0.0004657518622916,0.0038422635430864,0.2883041385561908,0.1367882053713809,-1.3049266932222054
2400, 04/11  01:00:00,10.6,55897.22928563588,9.23735473928634,20.962719727505707,21.944210041735072,22.10278599999997,16.742844999999978,3.0429405,3.59625375,0.0084640568375545,0.0002814358865034,0.0023217316643839,0.1742110711440582,0.082655836634746,-0.3944780593251037
2401, 04/11  02:00:00,10.6,82841.02149536219,13.689979133082891,22.90381690304769,22.66189408900513,9.999999999999998,9.999999999999998,3.0436890000000005,3.5211360000000003,0.0125439332750255,0.0004170946685793,0.0034408614733453,0.258184945368725,0.1224979131682242,0.4070430152753876
2402, 04/11  03:00:00,10.0,67959.46400802779,11.230711878866492,18.11330013338595,19.357906098990977,9.999999999999998,9.999999999999998,3.230244250000001,3.6356567500000008,0.0102905416487522,0.0003421678005123,0.0028227452683875,0.211804613046482,0.1004923933908819,-1.3938974707101486
2403, 04/11  04:00:00,9.4,47204.62510397617,7.800849397959363,16.42479363368005,19.065267018556373,10.0,10.0,3.66042125,3.96080575,0.0071478074133842,0.0002376696606072,0.0019606780910237,0.1471194262652054,0.0698019889512006,-1.5170216451247758
2404, 04/11  05:00:00,10.0,46297.5794446231,7.650954624510774,16.08036018480924,17.601632116405774,10.0,10.0,3.66151075,4.1961960000000005,0.0070104609632446,0.0002331027938322,0.0019230032964896,0.1442924991006228,0.0684607307386221,-1.8128397322793428
2405, 04/11  06:00:00,10.0,56933.009893619696,9.408523740510498,16.614979659010697,17.724107186463627,10.0,10.0,3.49343,4.146349750000001,0.0086208965601893,0.0002866509183995,0.0023647535576986,0.1774392177175677,0.0841874566062022,-1.7472911183936866
2406, 04/11  07:00:00,11.1,86008.17723185601,14.213370747058244,18.79606852722692,20.00928599775365,10.0,10.0,3.72898775,4.236989,0.0130235095708395,0.0004330409201876,0.0035724115672127,0.268055803019203,0.1271812205610595,-1.5859090846374877
2407, 04/11  08:00:00,12.2,89043.14897939948,14.7149181585142,20.108889535640856,20.45026240102158,10.0,10.0,3.3517667500000003,4.149940249999999,0.0134830703344028,0.0004483216411679,0.0036984713039266,0.2775146918727041,0.1316690660618469,-1.4401114139825597
2408, 04/11  09:00:00,13.3,119236.71198559672,19.70458680391357,22.68733982791493,23.862766851723336,10.0,10.0,3.56725775,4.03692425,0.0180550327854721,0.0006003426318314,0.0049525826827543,0.3716169044544095,0.1763166137695913,0.4067388527505591
2409, 04/11  10:00:00,13.9,122883.2127710672,20.307193082309784,22.507287459090534,23.21827051658419,10.0,10.0,3.776416,4.183385,0.0186071923522494,0.0006187023286233,0.0051040427183594,0.3829817040318315,0.1817087338632749,0.2790236957622327
2410, 04/11  11:00:00,16.1,128090.58549514764,21.16774287568525,22.814883458546955,23.576346379163663,10.0,10.0,3.60064575,4.238633,0.0193957018951057,0.0006449208295702,0.0053203346937625,0.3992111664166787,0.1894089321499981,0.4596724159493273
2411, 04/11  12:00:00,16.1,129249.77454302626,21.35930586694611,23.97754729189772,23.14239299464183,10.0,10.0,3.36182775,4.28283325,0.0195712283409082,0.000650757208251,0.0053684824454822,0.4028239316336712,0.1911230375143379,0.5587956305839716
2412, 04/11  13:00:00,15.6,123459.31123494817,20.402396832900585,23.239598298684086,23.418801311788712,10.0,10.0,3.5306415,4.228025000000001,0.0186944261955836,0.000621602915718,0.0051279713828476,0.3847771907090744,0.1825606168836791,0.6843846071792772
2413, 04/11  14:00:00,18.3,130914.1878018916,21.63436021045113,23.478204858235955,24.04652350431544,10.0,10.0,3.3712075,4.11054575,0.0198232567259329,0.0006591373306113,0.0054376150485667,0.4080112945917098,0.1935842233758853,0.5247031064711531
2414, 04/11  15:00:00,18.9,131436.9397998559,21.720748135355095,23.91095353862317,22.74264949511884,10.0,10.0,3.4492565,4.640293250000001,0.0199024127535082,0.000661769324609,0.0054593279291836,0.4096405199875285,0.1943572224009967,0.3404712650803927
2415, 04/11  16:00:00,21.1,132626.6776564407,21.91735950175884,23.60201767855528,23.87502280120377,10.0,10.0,3.57631275,4.184804000000001,0.0200825649536909,0.0006677595129002,0.0055087445476681,0.413348494587077,0.1961165006186975,0.6057915110310159
2416, 04/11  17:00:00,20.0,132842.64855166094,21.953049996583115,24.127862343267733,24.250259637472656,10.0,10.0,3.45855975,4.318968249999999,0.0201152676467539,0.0006688469006139,0.0055177150543001,0.4140215963038006,0.1964358591139453,0.1648639840116952
2417, 04/11  18:00:00,15.0,128184.79670457698,21.183311847046408,23.745059269710737,24.21580050014674,10.0,10.0,3.3956955,4.05476275,0.0194099675222492,0.0006453951717797,0.0053242478241782,0.3995047880490605,0.1895482432828624,0.4635755421485774
2418, 04/11  19:00:00,13.3,101882.1488545428,16.836640430978047,22.036430821751285,21.668160825409096,10.0,10.0,3.39403975,4.12859525,0.0154271742921368,0.0005129644751304,0.0042317484078206,0.3175291245959719,0.15065423383842,-0.7068249732799212
2419, 04/11  20:00:00,15.0,103415.2804288357,17.08999968321174,20.80640901794769,20.98950474890577,10.0,10.0,3.5207275,4.1716275000000005,0.0156593237734278,0.0005206836098577,0.0042954281316136,0.3223073309073709,0.1529212920551479,-1.4123430118582594
2420, 04/11  21:00:00,14.4,102528.28697464796,16.94341865777507,21.646746967063358,21.348000548401657,10.0,10.0,3.26360775,4.0929545,0.0155250136634862,0.0005162177035455,0.0042585862198586,0.3195428990790562,0.1516096852549112,-1.0238959360205735
2421, 04/11  22:00:00,13.9,101277.92250777056,16.73678837785683,21.407551944840964,20.948838692304,10.0,10.0,3.5372725000000003,4.22506175,0.0153356812752702,0.0005099222674982,0.0042066514314644,0.315645973670069,0.1497607578138034,-1.2269140573003865
2422, 04/11  23:00:00,12.8,98791.9950226185,16.325973846797545,21.66875026510484,21.834256907084487,10.0,10.0,3.5241384999999994,3.9814065,0.0149592577602361,0.000497405918933,0.0041033966435008,0.3078982535145355,0.1460847899934922,-0.7736018483635693
2423, 04/12  00:00:00,12.2,97964.7479023788,16.189266263892875,20.84391311379024,21.186114462575038,10.0,10.0,3.3989145,4.19502125,0.0148339945453345,0.0004932408282905,0.0040690363387437,0.3053200289985874,0.1448615307425248,-1.26879844156762
2424, 04/12  01:00:00,13.3,75528.60552242177,12.481558229103811,19.464888789784467,18.669438692243645,9.999999999999998,9.999999999999998,3.105381499999999,3.612088,0.0114366743785508,0.0003802775257956,0.0031371350109697,0.2353948386751142,0.1116849646949447,-1.4354796770957017
2425, 04/12  02:00:00,12.2,72427.02172707295,11.9690027744344,21.50687005734793,23.794218782932184,15.363343000000032,22.997938000000048,2.8231472500000008,3.070672,0.0109670271014716,0.0003646614210948,0.0030083084948896,0.225728344608482,0.1070986192396573,0.5123847522268183
2426, 04/12  03:00:00,11.7,87840.43385065196,14.51616221950736,22.9758854354875,23.21281950317613,9.999999999999998,9.999999999999998,3.021216,3.678583750000001,0.0133009530928292,0.0004422661138583,0.0036485156650992,0.2737662718966516,0.1298905982116446,0.6410703691279711
2427, 04/12  04:00:00,12.2,72316.63620272462,11.950760899845644,19.00305411055606,19.38474359817739,9.999999999999998,9.999999999999998,2.989777,3.5513595,0.0109503123310962,0.0003641056431376,0.0030037235526582,0.2253843135951155,0.1069353909726398,-1.3521339540251975
2428, 04/12  05:00:00,13.3,74568.09637122534,12.322828290727202,21.802617357012107,22.96707248535898,17.510682,10.0,2.6603842500000003,2.8065045,0.0112912323923805,0.000375441476712,0.0030972395718082,0.2324012855024063,0.1102646494395717,0.385895814773379
2429, 04/12  06:00:00,13.3,85510.13747226569,14.131066668798915,25.33347090388685,23.03271925925343,9.999999999999998,9.999999999999998,3.068098499999999,3.6797105,0.0129480955138924,0.0004305333493644,0.0035517251272095,0.2665035965664074,0.126444763789724,-0.3833621413503858
2430, 04/12  07:00:00,14.4,95650.7031968327,15.806856400275729,20.575894462340862,20.844631325321384,10.0,10.0,3.66230775,4.24574725,0.014483597823302,0.0004815898890322,0.0039729208257867,0.2981080041454698,0.141439727844751,-1.3858624969237203
2431, 04/12  08:00:00,15.6,91638.64587153004,15.143839695837809,26.45840056914615,28.04913680613492,21.977412,21.816508,3.1751875,3.651127,0.0138760850418838,0.0004613896586365,0.003806277136099,0.28560389950442,0.1355070553476068,-1.331810959308643
2432, 04/12  09:00:00,17.8,150929.08806214592,24.941943361498563,24.17781706924452,24.668380573052083,10.0,10.0,3.3877785,4.14803925,0.0228539481495651,0.0007599099676456,0.0062689483416046,0.4703903652136668,0.2231804725516462,-0.1149452620910866
2433, 04/12  10:00:00,17.2,134121.03894863324,22.16431173071642,23.325991336847977,23.12482975101524,10.0,10.0,3.65744225,4.42261525,0.0203088437706305,0.0006752834438785,0.0055708139198795,0.4180058682121411,0.1983262288005646,0.5696343672557342
2434, 04/12  11:00:00,18.3,134176.8952114446,22.17354231549841,24.06970581754813,23.528200498628223,10.0,10.0,3.44188875,4.140785,0.0203173016242525,0.0006755646735037,0.0055731339499719,0.418179951605877,0.1984088240596314,0.5118795910044658
2435, 04/12  12:00:00,21.7,132897.59861207215,21.96213082594533,24.39241191848115,24.165740160236577,10.0,10.0,3.62759,4.179606,0.0201235882816135,0.000669123567618,0.0055199974446234,0.4141928553985001,0.196517114361736,0.0967916197613896
2436, 04/12  13:00:00,21.1,129983.19618775036,21.480508223348565,22.83922434680245,24.330046012069445,10.0,10.0,3.7085625,4.109767,0.0196822843371744,0.0006544498988083,0.0053989456415594,0.4051097367077423,0.1922075560213452,0.2041425841341002
2437, 04/12  14:00:00,19.4,130297.3738899254,21.532427986157103,23.42541714643537,23.96221316989207,10.0,10.0,3.5588825,4.17182775,0.0197298576777905,0.0006560317460888,0.0054119952386272,0.4060889128623564,0.1926721339826707,0.5884012307153088
2438, 04/12  15:00:00,19.4,130720.19948451853,21.60230246938323,23.28697669206116,23.49592830051001,10.0,10.0,3.4599305000000005,4.1031965,0.0197938826734968,0.0006581606225567,0.0054295576041331,0.4074067044717541,0.1932973707559119,0.6830220222563936
2439, 04/12  16:00:00,19.4,129662.62442309354,21.427531803096997,23.39574729068861,23.97745133626709,10.0,10.0,3.46991825,4.2594725,0.0196337427963638,0.0006528358581854,0.0053856304625027,0.404110632615945,0.1917335230907721,0.5873997875752435
2440, 04/12  17:00:00,18.3,132300.94535700622,21.86353027196743,23.181553122668287,24.437783540955287,10.0,10.0,3.422909,4.008607,0.0200332419956217,0.0006661194895998,0.0054952150220839,0.412333307009519,0.1956348367496149,0.2009005024311185
2441, 04/12  18:00:00,17.2,133120.0132757852,21.99888619243118,23.54038644095897,23.646956173676777,10.0,10.0,3.5061067500000003,4.248113999999999,0.0201572667014427,0.0006702433989379,0.0055292355978192,0.4148860399677317,0.1968460013270469,0.6673882394314938
2442, 04/12  19:00:00,16.1,118918.8212485809,19.65205343967215,23.347226180097305,22.08755140343837,9.999999999999998,9.999999999999998,3.24247775,3.640612499999999,0.0180068972105855,0.0005987420898631,0.0049393788621111,0.3706261561380787,0.175846545303546,0.1807439394186143
2443, 04/12  20:00:00,15.6,106175.47860776336,17.54613910291709,21.61043721722779,21.69875374976479,10.0,10.0,3.3960095,4.13396325,0.0160772778396298,0.000534580878673,0.004410074950318,0.3309098517740792,0.1570028269124685,-1.013354553610257
2444, 04/12  21:00:00,14.4,107700.65303166384,17.798183387990015,21.109027492087108,21.530723399980506,10.0,10.0,3.4582869999999994,4.090036,0.0163082224352038,0.0005422599500965,0.0044734241681403,0.3356632585791194,0.159258118804974,-1.2144841160415298
2445, 04/12  22:00:00,13.9,103954.183182378,17.17905661801991,20.99693812867636,21.537142333391543,10.0,10.0,3.56254075,4.208953999999999,0.015740925376838,0.0005233969209846,0.0043178118454919,0.3239868922583878,0.1537181733769607,-1.1796596098559142
2446, 04/12  23:00:00,13.9,103463.84968658682,17.098026046396544,21.58938160622958,21.17636777280836,10.0,10.0,3.651558,4.23162325,0.0156666782159184,0.000520928150281,0.0042974454907041,0.3224587033908665,0.1529931119411325,-1.140983376827933
2447, 04/13  00:00:00,13.9,103948.81351911213,17.178169248734328,20.62972985350922,21.202593070060686,10.0,10.0,3.6527255,4.0899525,0.0157401122929757,0.0005233698853701,0.004317588812662,0.3239701569961721,0.1537102331978971,-1.3682629744157853
2448, 04/13  01:00:00,14.4,80509.51806500182,13.304684109745557,20.417193992635845,19.48161883196702,9.999999999999998,9.999999999999998,2.9443455,3.4260535,0.0121908929221543,0.0004053558267227,0.0033440207996828,0.2509185081021555,0.1190502938655133,-1.3448142834092351
2449, 04/13  02:00:00,14.4,70517.83525329367,11.653498178819712,21.226125421633174,22.451217799448763,21.231635000000004,16.317439,2.7044217500000003,2.9879632500000004,0.0106779347254437,0.0003550488947743,0.0029290090600869,0.2197781137140091,0.1042754845816661,-0.0075937798665254
2450, 04/13  03:00:00,15.0,97416.95765339585,16.098740616785754,26.163391395183183,26.334204144140667,9.999999999999998,9.999999999999998,2.95103675,3.65425825,0.0147510471817226,0.0004904827696834,0.0040462834763433,0.3036127685984353,0.144051507385219,-1.8316564594656124
2451, 04/13  04:00:00,14.4,85802.29389681037,14.179347282478172,20.830597107191235,19.16873134051079,9.999999999999998,9.999999999999998,3.2088880000000004,3.473017,0.0129923343538922,0.000432004322137,0.0035638600546556,0.2674141405112863,0.1268767786499876,-1.3233221791367422
2452, 04/13  05:00:00,14.4,75826.08644760065,12.53071874867101,23.130028804270196,22.06153399716752,21.478972999999964,12.78981699999998,2.6118855,3.0942227499999992,0.0114817194638078,0.0003817753067941,0.0031494910953833,0.236321977126924,0.1121248529518007,0.6163691099226701
2453, 04/13  06:00:00,13.9,89425.21122161878,14.77805625156408,22.8928151622202,22.720821544226457,9.999999999999998,9.999999999999998,2.978785,3.50956325,0.0135409228715492,0.0004502452790156,0.003714340534242,0.2787054391299717,0.1322340256256889,0.3405016164668992
2454, 04/13  07:00:00,15.0,99435.43979263963,16.43230698122629,20.336613618520172,20.623234639682583,10.0,10.0,3.55479275,4.12809775,0.0150566892997755,0.0005006455866515,0.0041301225853039,0.3099036338176382,0.147036258724126,-1.5062240511111429
2455, 04/13  08:00:00,15.6,102576.5046071538,16.951386912764402,27.45621551718148,28.398858706567783,21.055616999999994,18.693674,2.67725875,2.83846375,0.0155323148622633,0.0005164604735776,0.0042605889739414,0.3196931756762011,0.1516809851888481,-1.5055063744325268
2456, 04/13  09:00:00,15.6,145857.54001198424,24.103839415821994,25.58833534044236,23.75019909534177,10.0,10.0,3.3057820000000007,4.33316325,0.022086005417885,0.0007343753277415,0.0060582979418265,0.4545842182996145,0.2156811196771532,-0.3974413490053154
2457, 04/13  10:00:00,17.2,130328.00302793944,21.53748963620327,23.70148384369496,24.31012975485188,10.0,10.0,3.62060725,4.0056465,0.0197344955957759,0.0006561859601477,0.0054132674419276,0.4061843726017717,0.1927174256198467,0.3578255355645585
2458, 04/13  11:00:00,18.9,134243.04770282673,22.18447441423736,24.05149761160173,24.608131737211146,10.0,10.0,3.371698,3.93171,0.0203273185509259,0.0006758977434124,0.0055758816413312,0.4183861245509371,0.198506644463085,-0.0160373340866664
2459, 04/13  12:00:00,16.1,133917.43012384983,22.130664142694435,24.284381426067263,24.43789996560741,10.0,10.0,3.466722,4.18300825,0.0202780129640303,0.0006742582977159,0.0055623568807437,0.4173712945147822,0.198025150232382,-0.0348990916067151
2460, 04/13  13:00:00,17.2,133725.92087999723,22.09901608349853,22.726145832046505,23.2561639008974,10.0,10.0,3.774906,4.20343325,0.0202490142972699,0.000673294071501,0.0055544024064137,0.4167744307536992,0.1977419634451974,0.3373659898062533
2461, 04/13  14:00:00,17.8,132259.5719435181,21.856693065507475,24.142929813241505,23.6266192467334,10.0,10.0,3.49589725,4.199829,0.0200269771605341,0.0006659111793946,0.0054934965475658,0.4122043613216418,0.1955736574362571,0.4615699927514967
2462, 04/13  15:00:00,17.2,132205.2052828924,21.847708646483344,24.088076692395703,23.24355803181061,10.0,10.0,3.4830452499999995,4.453325,0.0200187448650968,0.0006656374497388,0.0054912383891727,0.4120349204691493,0.1954932648680299,0.4762389159499267
2463, 04/13  16:00:00,16.7,130664.34239793864,21.59307174846852,24.83654834788072,23.861657791411773,10.0,10.0,3.3620167500000004,4.140396,0.0197854246951384,0.000657879388784,0.0054272375398249,0.4072326185106353,0.1932147742787297,-0.0497162460521556
2464, 04/13  17:00:00,15.6,127644.97450812522,21.094102968744327,23.443749920434836,24.0672275922842,10.0,10.0,3.59654875,4.1044047500000005,0.0193282266951754,0.0006426772313674,0.0053018259205766,0.3978223611332174,0.1887500023708894,0.564609407791623
2465, 04/13  18:00:00,15.0,127103.94230502885,21.004694129536208,24.191504765500888,23.182209454328383,10.0,10.0,3.430754,4.240964999999999,0.0192463026467659,0.0006399531987158,0.0052793537584778,0.3961361630724297,0.187949972209023,0.4217381758893517
2466, 04/13  19:00:00,14.4,103378.62763037816,17.083942586896463,20.949515366306212,21.755346319537367,10.0,10.0,3.554488,4.13212775,0.0156537737421764,0.0005204990673865,0.0042939057312396,0.3221930976374696,0.1528670931662185,-1.0944478063962766
2467, 04/13  20:00:00,14.4,102667.02374683152,16.96634574730028,21.24050771042174,22.034048740392954,10.0,10.0,3.486667,4.09489575,0.015546021429707,0.000516916226656,0.0042643487515817,0.3199752904873255,0.1518148368182962,-0.8763899728796783
2468, 04/13  21:00:00,13.9,101804.8007425254,16.82385818831146,21.00464011547796,21.3155677365102,10.0,10.0,3.52492375,4.099581,0.0154154621048825,0.0005125750366063,0.0042285356982973,0.3172880590258581,0.1505398583498203,-1.2371222668510713
2469, 04/13  22:00:00,13.9,101338.29314044652,16.746764989524166,22.034147830890344,20.832955223181173,10.0,10.0,3.333947,4.3422635000000005,0.0153448227027223,0.0005102262264376,0.0042091589691595,0.3158341266915789,0.1498500285203442,-0.9685476953090028
2470, 04/13  23:00:00,13.3,99748.91233252957,16.484110211708277,21.080249177807563,21.59069516371745,10.0,10.0,3.670827,4.23393275,0.0151041558634773,0.0005022238835239,0.0041431428929484,0.3108806122411913,0.1474997939543646,-1.0904919956641936
2471, 04/14  00:00:00,12.8,99816.03755232976,16.495203059693253,20.94395413913996,20.921671733504976,10.0,10.0,3.4417185,4.2558767500000005,0.0151143200823998,0.0005025618510043,0.004145930987283,0.3110898168223776,0.1475990527418355,-1.3379289503249
2472, 04/14  01:00:00,12.8,74418.18123200942,12.298053908536438,20.622623978374587,18.73519877256957,9.99999999999998,9.99999999999998,3.0027482499999985,3.639384749999999,0.0112685319781498,0.0003746866718559,0.0030910127385619,0.2319340552422075,0.1100429683041296,-1.3148160030900424
2473, 04/14  02:00:00,13.3,64782.92001659616,10.705768799060872,22.16746965799334,22.816719229570616,17.754878,17.430381,2.60634425,2.98354475,0.0098095437668522,0.0003261742801594,0.0026908052265917,0.2019044956639961,0.0957952034840769,0.6601988955394087
2474, 04/14  03:00:00,12.8,90631.81543857412,14.977454885886,25.2440442557665,24.3117981751712,9.999999999999998,9.999999999999998,3.11858525,3.4719632500000004,0.013723629005704,0.0004563203874208,0.0037644577091482,0.2824659799612279,0.1340182443126262,-0.5915758138279443
2475, 04/14  04:00:00,12.8,78406.13178634012,12.957086823474722,19.652134067092483,19.032707342360176,9.999999999999998,9.999999999999998,3.415835500000001,3.51021975,0.0118723944698795,0.0003947655275333,0.0032566551361605,0.244363027959072,0.1159399938586844,-1.3884738190588828
2476, 04/14  05:00:00,12.2,71799.07734219477,11.865231172267473,22.356254133847965,22.598286623179938,21.515269,11.722090000000003,2.67708225,2.96838575,0.0108719426575312,0.0003614997959679,0.0029822263727437,0.2237712732955281,0.1061700710959386,0.4993349653147804
2477, 04/14  06:00:00,11.7,76502.4551603438,12.642492763483729,18.53009451622771,18.189411076019788,9.999999999999998,9.999999999999998,3.33729975,4.183565999999999,0.0115841364047003,0.0003851807426396,0.0031775845568525,0.2384299692303105,0.113125006672116,-1.565103920238175
2478, 04/14  07:00:00,12.2,102329.93134001322,16.910639191152587,23.3742864714096,20.93804197832668,10.000000000000025,10.000000000000025,2.776969000000001,3.623596250000003,0.0154949783041839,0.0005152190065691,0.004250347375758,0.3189246976401153,0.1513163746357359,-0.1046521567361441
2479, 04/14  08:00:00,12.8,93445.93759160976,15.442505567994754,21.28537631152069,20.69687510999116,10.0,10.0,3.513233,4.206403,0.0141497483349717,0.0004704891570179,0.0038813442989425,0.2912365619896388,0.1381795171328392,-1.2421075204862837
2480, 04/14  09:00:00,13.3,120668.41395842904,19.941184201906363,23.721663194971224,24.576496441462268,10.0,10.0,3.637083,3.91922875,0.0182718236179938,0.0006075510806057,0.0050120494550214,0.3760789920647209,0.1784336869391997,0.2792930362822927
2481, 04/14  10:00:00,14.4,123756.41294779853,20.45149468534018,23.96117541521109,23.10721535788664,10.0,10.0,3.4118405000000003,4.32917175,0.0187394138598424,0.0006230987874277,0.0051403117164041,0.385703147295758,0.1829999443951695,0.5851643051294608
2482, 04/14  11:00:00,14.4,124674.5008325737,20.603214253230977,23.36432841008681,24.083964100136704,10.0,10.0,3.65604125,4.06865625,0.0188784323431897,0.0006277212504915,0.0051784451577215,0.3885644890090255,0.1843575308657357,0.586416917405324
2483, 04/14  12:00:00,13.9,124389.21567461477,20.556069157855077,23.8709680371821,24.2938999888099,10.0,10.0,3.54068,4.0304415,0.0188352339624697,0.0006262848737271,0.0051665956332804,0.3876753602707197,0.1839356766215821,0.3907741462374092
2484, 04/14  13:00:00,15.6,126765.73430609844,20.948803215054205,24.158832314882307,23.73942187813094,10.0,10.0,3.48534575,4.28434025,0.0191950905963218,0.0006382503617556,0.0052653060457324,0.3950820933355905,0.1874498603883582,0.4892616744206961
2485, 04/14  14:00:00,15.0,127780.88476652723,21.11656295979598,23.388521663437423,23.489323904208685,10.0,10.0,3.61140475,4.1980445,0.0193488064657047,0.000643361523318,0.0053074710510147,0.3982459433393174,0.1889509743378193,0.7298715879925204
