,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)
3577, 05/30  02:00:00,10.0,119284.57320547558,19.71249615956368,33.572204510133986,35.113931764042746,19.477969,18.850358,3.41993225,3.3072314999999994
3578, 05/30  03:00:00,10.0,113571.79868191996,18.768425666373755,33.33113970015541,34.92583150139907,19.550084,18.923138,3.4137755000000003,3.30598
3579, 05/30  04:00:00,9.4,121791.75409891544,20.12682294470573,33.348696785457015,34.92543108272813,19.561819,18.924687,3.42425725,3.3122335000000005
3580, 05/30  05:00:00,9.4,113756.65941968416,18.79897501978389,33.31308423305201,34.89401034963696,19.572264,18.943254,3.42398725,3.3140485
3581, 05/30  06:00:00,10.0,125128.13403325636,20.678179879430637,33.33020132918325,34.915459076347915,19.571117,18.935622,3.42538375,3.31429825
3582, 05/30  07:00:00,11.7,140814.75175154413,23.270488199096043,36.00379491780828,37.69615307732509,18.483273,17.811068,3.297264,3.180217
3583, 05/30  08:00:00,13.9,136855.89189779627,22.61626269812679,36.1885753006647,37.94696535936503,18.466356,17.768121,3.2366265,3.11664425
3584, 05/30  09:00:00,14.4,159641.25287861045,26.381681215866465,39.31265294488305,41.20320770641133,17.186471,16.438172,3.0844370000000003,2.9548417500000004
3585, 05/30  10:00:00,15.6,158776.80430573228,26.238825868229444,39.43430476217547,41.38814261109429,17.15167,16.38651,3.0046995,2.8722595
3586, 05/30  11:00:00,16.7,166887.96851961463,27.57924474318592,39.538884335522106,41.50261129470784,17.082374,16.296355,2.9924085,2.854738
3587, 05/30  12:00:00,16.1,171120.949755194,28.27877045810068,39.55042678877015,41.580085850526295,17.08523,16.277528,2.9900975,2.85081425
3588, 05/30  13:00:00,16.7,171200.58461007313,28.29193059883631,39.597193647975786,41.62109150598577,17.063115,16.254261,2.9874175000000003,2.845541
3589, 05/30  14:00:00,15.6,165546.24486773074,27.35751680616764,39.56924246889101,41.62308633159604,17.068976,16.250014,2.9862885,2.84382625
3590, 05/30  15:00:00,16.1,161474.08065010607,26.684567074748763,39.61092394718676,41.68718413937573,17.061541,16.230233,2.9869415,2.84226225
3591, 05/30  16:00:00,15.0,160183.10591452417,26.47122570265519,39.5907218382447,41.64824160697909,17.056988,16.233978,2.9845125,2.839901
3592, 05/30  17:00:00,15.0,154308.05840384928,25.50033861827137,39.532790955071015,41.581308519474646,17.082879,16.261319,2.9879205,2.84396175
3593, 05/30  18:00:00,13.3,153863.71991378747,25.426908999138625,39.431444521159854,41.451425284995,17.118979,16.308165,2.9930335,2.8503827500000005
3594, 05/30  19:00:00,12.2,134518.4024765159,22.229978453636612,36.72080132544249,38.62090478943168,18.162054,17.396724,3.11214675,2.9767485
3595, 05/30  20:00:00,11.7,143359.63291487057,23.691045181533354,36.96351620692527,38.76292671675347,18.141577,17.414364,3.18355025,3.0538057499999995
3596, 05/30  21:00:00,11.7,141045.63013697902,23.30864224671435,36.82055330779423,38.62303981185482,18.148398,17.436455,3.17166875,3.04699725
3597, 05/30  22:00:00,11.7,140854.33911533307,23.27703025005608,36.78344895927486,38.59607854610196,18.190905,17.462037,3.18247725,3.0552745
3598, 05/30  23:00:00,11.1,141061.2643962168,23.311225902478885,36.76236356828914,38.55499443812473,18.188552,17.471989,3.1825145000000004,3.056506
3599, 05/31  00:00:00,10.6,138098.31541092106,22.821580687476818,36.71178450045015,38.51231518881112,18.212042,17.491762,3.1857307500000003,3.0599367500000003
3600, 05/31  01:00:00,10.6,109094.91967633808,18.02859437190832,33.28689464416106,34.984306279829134,19.574736,18.895314,3.34584275,3.22693775
3601, 05/31  02:00:00,10.6,119237.14071785456,19.70465765450857,33.60138794165781,35.17961504827088,19.46619,18.823884,3.41822525,3.3030117500000005
3602, 05/31  03:00:00,10.6,113487.98504668214,18.754574956945483,33.339975879340074,34.96775908770008,19.544765,18.904462,3.41225225,3.3020317500000003
3603, 05/31  04:00:00,10.6,122380.50272525438,20.22411721104528,33.3746786604406,34.98451226377326,19.55467,18.904165,3.4234385,3.30908875
3604, 05/31  05:00:00,10.6,113700.92307251906,18.789764251786693,33.30890742510266,34.9189795410222,19.568659,18.927986,3.422553,3.310471
3605, 05/31  06:00:00,11.1,119572.52816746631,19.76008245618053,33.3219522024814,34.93839837548195,19.576652,18.928974,3.4262135,3.31305825
3606, 05/31  07:00:00,12.2,140803.32058656643,23.26859913004321,35.962740641373465,37.684512781950566,18.49172,17.807066,3.2980952500000003,3.17885475
3607, 05/31  08:00:00,13.3,139894.3116586592,23.11837991460858,35.98592247277578,37.766198419509614,18.531877,17.825472,3.24357525,3.1217857500000004
3608, 05/31  09:00:00,15.6,159913.64469620754,26.42669560887628,39.21618068151916,41.13723018324614,17.244601,16.485323,3.097531,2.9660537499999995
3609, 05/31  10:00:00,17.2,168796.981775138,27.894720713437643,39.38619788538302,41.38360886993424,17.182969,16.391041,3.0112915,2.87446875
3610, 05/31  11:00:00,18.9,171997.76360857958,28.423669243023557,39.54269807663696,41.59049116328215,17.084492,16.271127,2.9939995,2.8529410000000004
3611, 05/31  12:00:00,20.0,172221.82800838997,28.460697238363306,39.627189830952894,41.73788126374336,17.05951,16.221236,2.98777675,2.8427475
3612, 05/31  13:00:00,18.9,172044.50402260316,28.4313933787368,39.61533288154428,41.76299501051352,17.051117,16.193009,2.9834045,2.834353
3613, 05/31  14:00:00,18.9,171817.05372015096,28.393805842535805,39.66139273273963,41.80472456634462,17.040893,16.183739,2.9835235,2.83335925
3614, 05/31  15:00:00,18.9,171887.84181564217,28.40550400285122,39.71454208101146,41.86742134734243,17.017584,16.158632,2.97962525,2.8294680000000003
3615, 05/31  16:00:00,18.9,171879.11084848977,28.40406115779728,39.635258973150215,41.80119321685089,17.035742,16.168654,2.97900575,2.82770775
3616, 05/31  17:00:00,16.7,171489.3464515901,28.339650237168136,39.56950901752749,41.71312503730597,17.066659,16.206362,2.98494625,2.83384025
3617, 05/31  18:00:00,16.1,170643.33688763212,28.199842047120384,39.46378354449045,41.58645506504397,17.10673,16.256076,2.9907397499999995,2.8413055000000003
3618, 05/31  19:00:00,15.0,134418.492296979,22.213467693045388,36.75208686416884,38.65669775156718,18.149582,17.374339,3.1099015000000003,2.9697205
3619, 05/31  20:00:00,13.3,143295.34758001112,23.68042164168676,36.99410642376488,38.80359375457641,18.128977,17.400656,3.18134675,3.051674
3620, 05/31  21:00:00,12.8,141031.21290773098,23.30625971250606,36.85341294631079,38.65619688763076,18.135901,17.422043,3.16953025,3.04420675
3621, 05/31  22:00:00,12.4,140839.05303380894,23.274504132761592,36.82459972664153,38.6315756841113,18.174971,17.448458,3.17993175,3.05298025
3622, 05/31  23:00:00,12.0,141044.75394520513,23.30849745073182,36.80218818808635,38.587613295772286,18.172662,17.458816,3.179668,3.0540825
3623, 06/01  00:00:00,11.6,138082.38084729938,22.818947404599108,36.75541475927155,38.5477988648784,18.194865,17.477802,3.18283975,3.05758375
3624, 06/01  01:00:00,11.2,109080.37014880763,18.026189974609824,33.32504273331645,35.01831145537414,19.560327,18.882365,3.34307725,3.22458875
3625, 06/01  02:00:00,10.8,119262.6653670304,19.708875756944884,33.659985905998845,35.23258306793619,19.444169,18.804023,3.41498075,3.30011275
3626, 06/01  03:00:00,10.4,113519.41864857655,18.759769549506565,33.39023858309964,35.01528032348418,19.523389,18.884768,3.4082662500000005,3.2984385
3627, 06/01  04:00:00,10.0,122417.49746533824,20.23023081527952,33.4244224722095,35.03174955231607,19.534764,18.885018,3.41997675,3.3057692500000004
3628, 06/01  05:00:00,10.0,113749.5704185856,18.797803519537247,33.36052779661263,34.96805995377985,19.549086,18.909727,3.4191075,3.3072444999999995
3629, 06/01  06:00:00,11.1,122554.71491027404,20.252906826800825,33.39041025189377,35.00542802899485,19.55039,18.902878,3.4221077499999994,3.309044
3630, 06/01  07:00:00,13.9,139299.2068258166,23.020035246755015,36.11359119969667,37.84161979286479,18.444135,17.758398,3.29184525,3.172617
3631, 06/01  08:00:00,16.7,137735.22965900478,22.761578574060916,36.21551567736805,38.00738659338931,18.444088,17.734116,3.230401,3.10818525
3632, 06/01  09:00:00,17.8,172735.22830567637,28.545539738249214,39.43852141592967,41.399088731945454,17.150956,16.37839,3.08107575,2.9481705
3633, 06/01  10:00:00,18.3,171268.8339944666,28.303209221809887,39.36277857453596,41.435980838642,17.170618,16.348146,3.001868,2.86116525
3634, 06/01  11:00:00,21.1,183356.77208297752,30.3008139978806,39.66604144535801,41.73943362291413,17.070064,16.232524,2.994972,2.848793
3635, 06/01  12:00:00,22.8,176290.59956562554,29.133086312162387,39.803462958017256,41.90147925636567,16.972969,16.149622,2.9749170000000005,2.8305455
3636, 06/01  13:00:00,24.4,181812.25890552928,30.04557386698456,39.80209373588582,41.98938749645146,17.000037,16.113065,2.9742745,2.82208825
3637, 06/01  14:00:00,27.8,182488.8582617239,30.157385997020643,39.90642311802477,42.01245201948127,16.940005,16.094688,2.9673235,2.81716925
3638, 06/01  15:00:00,22.8,178780.95763807622,29.54463302453197,39.83484211792603,41.88761821789931,16.955506,16.12779,2.965335,2.81906625
3639, 06/01  16:00:00,21.1,172660.8319114644,28.533245284777337,39.59900913711573,41.79849399537369,17.032982,16.174288,2.97370225,2.82824075
3640, 06/01  17:00:00,18.3,171641.8947256014,28.36485976078705,39.60722664275527,41.73041994086756,17.061828,16.203027,2.98641575,2.8335845
3641, 06/01  18:00:00,18.9,171524.83098910807,28.34551427130725,39.617721372281366,41.71462077352443,17.051574,16.211023,2.98442375,2.83668925
3642, 06/01  19:00:00,16.7,151041.85791771353,24.96057926122183,36.86246232138411,38.90142768942496,18.103004,17.317497,3.100427,2.96038125
3643, 06/01  20:00:00,13.9,143561.65367225208,23.724430331825808,37.108860328513,38.94794662292797,18.084145,17.300414,3.17364375,3.0293642500000004
3644, 06/01  21:00:00,13.3,137966.71040893946,22.79983216605089,36.96590549584238,38.80061864845466,18.089772,17.374308,3.1614197500000003,3.0362865
3645, 06/01  22:00:00,12.8,140859.38798912062,23.277864606942916,36.93589052219768,38.7908894218298,18.131028,17.380344,3.172198,3.0415155
3646, 06/01  23:00:00,12.8,138067.73763827505,22.816527525867944,36.90950600923756,38.71985606965745,18.128147,17.404847,3.1718275,3.0439155
3647, 06/02  00:00:00,13.3,138056.1142765642,22.81460669514416,36.85010078683065,38.675929219394696,18.156216,17.425608,3.1757310000000003,3.048382
3648, 06/02  01:00:00,14.4,109051.94532167893,18.021492600250728,33.358237182938964,35.07128502075269,19.541322,18.854249,3.3379605,3.21751925
3649, 06/02  02:00:00,13.3,119229.918456672,19.70346413222821,33.694390696766604,35.28308520591307,19.433758,18.787484,3.413164,3.29710625
3650, 06/02  03:00:00,13.3,116467.72233999758,19.24699454124336,33.455396421503124,35.0964452035732,19.49894,18.854,3.4048655,3.293909
3651, 06/02  04:00:00,13.9,122354.14272093432,20.219761061126125,33.47947498562545,35.10121167369905,19.51164,18.856094,3.4156102500000003,3.30033
3652, 06/02  05:00:00,14.4,113676.14273494988,18.78566915133876,33.4090931897186,35.0285614832614,19.529933,18.885347,3.41549,3.3026295
3653, 06/02  06:00:00,15.6,117903.29930277394,19.484232304727996,33.51280061911749,35.13974495908647,19.512144,18.859347,3.4173435000000003,3.30341825
3654, 06/02  07:00:00,18.3,157465.15862759715,26.02206849803365,36.28456267769267,38.0171482530692,18.379529,17.68762,3.281828,3.1614530000000003
3655, 06/02  08:00:00,20.0,159192.36430745374,26.30749966835188,36.41589279056721,38.17185254911277,18.368822,17.666206,3.21824925,3.09614225
3656, 06/02  09:00:00,21.1,181707.98434455183,30.028341866000943,39.71333805495852,41.56892246469177,17.049184,16.311879,3.06540675,2.936666
3657, 06/02  10:00:00,22.8,180755.90077856585,29.871004306467952,39.75821017368345,41.78844367010308,17.039106,16.231098,2.9805165,2.845544
3658, 06/02  11:00:00,24.4,181038.9649883959,29.9177823767518,40.05607675349559,42.051797298772776,16.889513,16.091664,2.9639455,2.82312025
3659, 06/02  12:00:00,26.7,180532.19757424775,29.834036000864806,40.20827597866776,42.22522165737172,16.834857,16.028838,2.95013225,2.809717
3660, 06/02  13:00:00,26.1,179953.79258955442,29.73845108377917,40.2730062588028,42.28473613330448,16.792242,15.986994,2.940343,2.7992725000000003
3661, 06/02  14:00:00,28.9,183272.71228581973,30.286922608708323,40.35074456790076,42.35812252613536,16.7689,15.964993,2.93670325,2.79594325
3662, 06/02  15:00:00,31.7,185564.30302695444,30.665621819092355,40.13615955592576,42.27646158451876,16.843846,15.978503,2.9400737500000003,2.7938295
3663, 06/02  16:00:00,26.7,182846.39338669187,30.21647083580948,40.16584697996844,42.19594055308973,16.82867,16.012237,2.946223,2.800176
3664, 06/02  17:00:00,26.1,180356.97337550527,29.80507914372935,40.1306032071178,42.11930914717296,16.846843,16.045351,2.94723475,2.80595375
3665, 06/02  18:00:00,25.0,181757.7955806099,30.036573473602083,40.11612190555638,42.04606509844516,16.850457,16.072999,2.9485305000000004,2.81092675
3666, 06/02  19:00:00,22.8,155935.9440558097,25.76935655412132,37.280981210588,39.15180304159108,17.976123,17.213022,3.072634,2.93969075
3667, 06/02  20:00:00,19.4,155339.2692424956,25.67075243751269,37.275022384292186,39.21246018409914,17.938186,17.190381,3.1394882500000003,3.011157
3668, 06/02  21:00:00,17.2,154275.35886027646,25.49493482120209,37.23244948167203,39.04329379615355,18.017098,17.277266,3.15241725,3.01887575
3669, 06/02  22:00:00,15.6,145959.00327513984,24.12060683286129,37.162298330944,38.98296843022547,18.0221,17.298602,3.1518705,3.0257325
3670, 06/02  23:00:00,15.6,137781.12976573908,22.76916384391945,37.118874464649565,38.93661862539327,18.053266,17.323195,3.1581125,3.03029925
3671, 06/03  00:00:00,15.6,137895.66663905003,22.788091753996984,37.10082077902143,38.906175735677216,18.054734,17.332888,3.15921125,3.0325252500000004
3672, 06/03  01:00:00,12.8,108792.9148539376,17.978686251002486,33.52561847322975,35.24470938390236,19.472174,18.783432,3.3233257500000004,3.2034160000000003
3673, 06/03  02:00:00,12.8,119015.17820467494,19.66797700862921,33.89164543625349,35.467072807415505,19.355468,18.712867,3.40058825,3.28458175
3674, 06/03  03:00:00,12.8,113321.8520361792,18.72712047357424,33.59525986484944,35.23085017871845,19.437708,18.796323,3.3924492500000003,3.2823855
3675, 06/03  04:00:00,12.2,119248.67919728876,19.70656445792348,33.630424167984586,35.2452084050909,19.453752,18.800224,3.4058465,3.29088
3676, 06/03  05:00:00,12.2,113531.73438808754,18.76180479984353,33.55969965575844,35.173327610218394,19.467246,18.825732,3.404646,3.29236925
3677, 06/03  06:00:00,12.2,119387.00052237997,19.72942289230752,33.56288686983632,35.184231204447954,19.478621,18.828697,3.40885475,3.2953515
3678, 06/03  07:00:00,15.0,139120.43186994083,22.99049160555796,36.27254524057298,37.99883073677925,18.372884,17.687448,3.279253,3.1598155
3679, 06/03  08:00:00,19.4,145626.08394624662,24.065589903044668,36.407655974515656,38.23170737172676,18.377468,17.658845,3.2195175000000003,3.0968047500000004
3680, 06/03  09:00:00,22.2,176937.63090861827,29.24001214943633,39.64802529250984,41.66188337984601,17.066204,16.277698,3.066529,2.93136825
3681, 06/03  10:00:00,21.1,178882.90271491872,29.56148006419302,39.69067841272882,41.8084582289764,17.049588,16.206632,2.9841795,2.83952625
3682, 06/03  11:00:00,25.0,182196.68585801093,30.10910274268732,39.93291383438768,42.011564729286,16.941229,16.10647,2.9714270000000003,2.8241455
3683, 06/03  12:00:00,25.0,181576.6087419981,30.00663125421596,40.02278530474933,42.08053490149915,16.898715,16.073341,2.959637,2.81467425
3684, 06/03  13:00:00,22.8,178685.46826339627,29.528852828643476,40.05173669906423,42.08486483079052,16.879918,16.064348,2.9547725,2.81139025
3685, 06/03  14:00:00,22.8,173977.11251453502,28.75076860431205,39.86394739606915,42.093901885860674,16.929586,16.064316,2.9568000000000003,2.81154175
3686, 06/03  15:00:00,23.3,179081.12201254285,29.594237000301064,39.92668951109536,42.10776198488016,16.939766,16.057037,2.966421,2.8104035
3687, 06/03  16:00:00,21.1,173564.4782291582,28.68257829648589,39.877196641918125,42.05595281862048,16.930441,16.069822,2.96198125,2.81087925
3688, 06/03  17:00:00,19.4,172247.9922341984,28.465021034700975,39.82006518078188,41.9996542870646,16.972514,16.094517,2.968786,2.81513975
3689, 06/03  18:00:00,18.3,171334.46509960244,28.314055158322645,39.74109332522031,41.87085765909436,16.997385,16.141251,2.972273,2.82113475
3690, 06/03  19:00:00,16.1,150760.0656333065,24.914011384296124,36.97176724078736,39.01669846063664,18.058742,17.268788,3.0922775,2.9506965000000003
3691, 06/03  20:00:00,14.4,143458.81234271848,23.70743518099449,37.23215242470712,39.06423528789625,18.036284,17.252987,3.16571075,3.0211900000000003
3692, 06/03  21:00:00,13.9,137852.6952096844,22.780990465761818,37.07375964637791,38.89706553891972,18.044295,17.334199,3.153026,3.0286997500000004
3693, 06/03  22:00:00,13.3,137818.1547167953,22.77528244069933,37.0271571391502,38.87486180062497,18.093377,17.34549,3.16516075,3.03508925
3694, 06/03  23:00:00,12.8,137981.84846982468,22.802333822040797,36.99992481522484,38.80121564470739,18.092464,17.372872,3.16554475,3.03821575
3695, 06/04  00:00:00,12.8,137981.30999115232,22.802244835187967,36.94451242566242,38.76458334278961,18.119305,17.391341,3.1693335,3.042539
3696, 06/04  01:00:00,12.2,108958.24542159212,18.00600812584656,33.45086317099624,35.166522373022694,19.506294,18.818979,3.33169275,3.2114425
3697, 06/04  02:00:00,11.7,119125.9230861135,19.68627826914752,33.79000735157542,35.37465733631012,19.392906,18.747635,3.4062107500000005,3.290143
3698, 06/04  03:00:00,11.1,113400.57823189814,18.74013045289565,33.50398263455297,35.1429583942269,19.475757,18.831694,3.39947225,3.28875475
3699, 06/04  04:00:00,11.1,119351.8487992552,19.72361385775697,33.53672099203731,35.15615767340773,19.490748,18.836112,3.412221,3.29709225
3700, 06/04  05:00:00,10.6,113627.60729834384,18.777648377302448,33.46183652768565,35.08022329347224,19.50608,18.86226,3.411334,3.29865575
3701, 06/04  06:00:00,12.2,119493.9456407881,19.747096219035807,33.472469710578444,35.09837287988348,19.515826,18.864194,3.4155735,3.30177375
3702, 06/04  07:00:00,13.9,140746.92362372807,23.25927919131612,36.12489305383435,37.85462955905412,18.425619,17.737983,3.2869325,3.16711875
3703, 06/04  08:00:00,15.6,136769.8022059021,22.60203585658946,36.13045407142362,37.921146059793024,18.473089,17.762914,3.2327725000000003,3.1103760000000005
3704, 06/04  09:00:00,16.7,170723.9715042189,28.21316740451641,39.343527755644494,41.270466051224176,17.187941,16.425854,3.08731575,2.955198
3705, 06/04  10:00:00,18.3,171884.26332737482,28.40491263605222,39.404763399701565,41.423810875999365,17.166328,16.36443,3.00512075,2.86735725
3706, 06/04  11:00:00,18.9,172214.83939398508,28.459542327624096,39.54817132330115,41.62539207206845,17.085385,16.259342,2.99374925,2.8508305000000003
3707, 06/04  12:00:00,19.4,172216.3506611733,28.45979207365448,39.6552932135115,41.770015558633325,17.04947,16.208186,2.986632,2.840319
3708, 06/04  13:00:00,18.9,172061.56518443782,28.434212838773465,39.68105552969124,41.829955839691536,17.028887,16.170256,2.98056925,2.83134275
3709, 06/04  14:00:00,19.4,171972.04101577762,28.4194184292075,39.7184282747981,41.867480548536896,17.015364,16.157081,2.978827,2.82853775
3710, 06/04  15:00:00,19.4,172083.8780083857,28.437900167692558,39.71794942082417,41.88104576016831,17.011462,16.146847,2.977017,2.82610925
3711, 06/04  16:00:00,17.8,171804.9208121486,28.391800806209872,39.68656725480705,41.83597034743266,17.022624,16.158951,2.9780265,2.8266690000000003
3712, 06/04  17:00:00,16.7,171437.55635165703,28.331091610359994,39.67822106481404,41.77340166032186,17.026494,16.184015,2.97955175,2.83061025
3713, 06/04  18:00:00,15.6,165200.43381487962,27.30036944110543,39.57827890656013,41.647864076601685,17.060552,16.231404,2.9828165,2.8369905
3714, 06/04  19:00:00,14.4,134480.7416520559,22.22375477493631,36.84152299486638,38.76312836435447,18.111426,17.335279,3.1025545,2.96437925
3715, 06/04  20:00:00,13.3,143317.77093916386,23.68412723721604,37.07693051535811,38.89585681902536,18.096562,17.361998,3.175463,3.044401
3716, 06/04  21:00:00,12.8,141053.95802704475,23.310018480845272,36.92831411277405,38.74333054682675,18.103785,17.38583,3.1637435000000003,3.0378085
3717, 06/04  22:00:00,12.2,137929.55271520195,22.793691632741208,36.88564810125309,38.70662443524559,18.150375,17.418066,3.175211,3.0472945
3718, 06/04  23:00:00,12.2,141089.25377078424,23.315851315672248,36.86905817490226,38.66831233590766,18.145944,17.426453,3.175198,3.04862975
3719, 06/05  00:00:00,12.2,138118.7890397976,22.82496407830225,36.82215547431373,38.627976565014905,18.168822,17.446427,3.17823375,3.05203025
3720, 06/05  01:00:00,11.7,109099.23352168986,18.029307260906823,33.36604887822728,35.07007143295,19.541798,18.859161,3.3391285,3.2197712499999995
3721, 06/05  02:00:00,12.2,119245.81925511952,19.706091835206955,33.699537413546565,35.27884787151029,19.429111,18.78613,3.412316,3.29683125
3722, 06/05  03:00:00,11.7,113495.34052718262,18.75579049452273,33.383654169654285,35.010927082268545,19.518273,18.878095,3.406197,3.29597825
3723, 06/05  04:00:00,12.8,119476.64358572956,19.744236949938983,33.42406798936365,35.03374256085838,19.538899,18.888481,3.42087675,3.306555
3724, 06/05  05:00:00,12.8,116729.59153936215,19.29027000803729,33.38638616091909,34.9953550707524,19.541234,18.901979,3.4183665000000003,3.30644375
3725, 06/05  06:00:00,14.4,121012.79438102468,19.998095146678335,33.4490085182352,35.066408075046404,19.531277,18.882113,3.419576,3.30628575
3726, 06/05  07:00:00,17.8,148452.38608238124,24.53265340092339,36.19803412790746,37.94186313155744,18.409262,17.718589,3.2864957500000003,3.16682525
3727, 06/05  08:00:00,19.4,150635.00028494053,24.89334358012741,36.35424004845581,38.14657007986956,18.382071,17.684434,3.222758,3.1005665
3728, 06/05  09:00:00,20.0,184596.1902909224,30.50563534239864,39.59708180012402,41.53629134366736,17.099008,16.321284,3.07272675,2.93803575
3729, 06/05  10:00:00,21.1,180925.6548408007,29.899057190507797,39.752661381718106,41.73000460269996,17.033383,16.246569,2.9842000000000004,2.84782775
3730, 06/05  11:00:00,23.3,181504.90403726284,29.99478161868696,40.05102558914162,42.03389995920312,16.90046,16.107546,2.96568825,2.82702125
3731, 06/05  12:00:00,25.0,182378.0007742147,30.13906612766906,40.15958363450939,42.144012559714255,16.84421,16.050282,2.95056575,2.81168425
3732, 06/05  13:00:00,29.4,183758.4343719804,30.36719111703893,40.17697210162271,42.153003383958975,16.829765,16.03846,2.94558425,2.806873
3733, 06/05  14:00:00,28.3,184150.13973413853,30.431922793899798,40.01390170731477,42.15238743200317,16.880462,16.038511,2.948119,2.80678075
3734, 06/05  15:00:00,25.0,181236.20663384852,29.95037774993384,40.07653485200882,42.11194302484751,16.870627,16.049007,2.9545332500000003,2.8075535
3735, 06/05  16:00:00,22.8,177783.36949264578,29.37977555841396,40.06548007190485,42.07895010867592,16.873745,16.06485,2.95256725,2.8105875
3736, 06/05  17:00:00,20.6,172539.37084044848,28.5131731092093,39.80344209178618,42.00095066911286,16.943966,16.090309,2.95717175,2.81375425
3737, 06/05  18:00:00,17.2,171178.3496126124,28.28825613121426,39.75903869288654,41.84392061594951,16.997172,16.149379,2.9738655000000005,2.821823
3738, 06/05  19:00:00,15.6,142579.54980176964,23.562131735662582,36.964309076262936,38.89795493509528,18.058726,17.276973,3.091462,2.9524515
3739, 06/05  20:00:00,13.9,143162.30617343655,23.65843574572646,37.223029165157165,39.058944336054765,18.041126,17.29942,3.16652375,3.03444825
3740, 06/05  21:00:00,13.3,140906.37592771478,23.28562964758641,37.06440483824974,38.88759544131695,18.047294,17.326571,3.15355075,3.0268355
3741, 06/05  22:00:00,12.8,140696.78359047062,23.25099324799196,37.02170030035837,38.85437729260016,18.097198,17.360018,3.16587825,3.037227
3742, 06/05  23:00:00,12.8,140948.73116765637,23.29262910679769,37.010962759024544,38.8175122737926,18.088462,17.366006,3.165359,3.038125
3743, 06/06  00:00:00,12.8,137955.12673169098,22.797917893424195,36.94115173012588,38.75520660395188,18.119122,17.393416,3.1688875000000003,3.04213675
3744, 06/06  01:00:00,12.2,108959.6982624724,18.006248216576676,33.4515261810587,35.16694715621646,19.50645,18.819389,3.3319317500000003,3.211916
3745, 06/06  02:00:00,12.2,119130.95477872336,19.687109786740976,33.790424219783176,35.37351468422338,19.392452,18.747593,3.406143,3.2901025
3746, 06/06  03:00:00,11.7,113393.00866684515,18.7388795365531,33.489997564858925,35.12635160777322,19.479515,18.836392,3.3997467500000003,3.28916675
3747, 06/06  04:00:00,11.7,119361.26199101248,19.725169444547262,33.53019415832964,35.14726850672984,19.495015,18.841282,3.413175,3.2982195
3748, 06/06  05:00:00,11.7,113648.7264678106,18.78113844760927,33.46311857297724,35.07923332986602,19.506185,18.863567,3.4115235,3.299054
3749, 06/06  06:00:00,13.3,119495.90610627148,19.747420197797467,33.49152305640599,35.116234035057886,19.51165,18.860528,3.415215,3.30153375
3750, 06/06  07:00:00,16.7,140227.80011746523,23.173490896580656,36.25020211831959,37.98646448897476,18.388994,17.699931,3.28328325,3.163406
3751, 06/06  08:00:00,17.2,146829.85524751607,24.26452038093967,36.27425162491912,38.09943571431358,18.409454,17.690691,3.2223255,3.09928425
3752, 06/06  09:00:00,18.3,175369.52237029292,28.98087274264757,39.52369335487398,41.50723936653587,17.119928,16.339514,3.0764165,2.94175475
3753, 06/06  10:00:00,20.0,172323.11803037568,28.47743602625297,39.62843461023437,41.749812493053874,17.083378,16.243492,2.99154525,2.848511
3754, 06/06  11:00:00,21.1,180070.73960674234,29.75777728468881,39.87051795702525,42.02701050404902,16.968416,16.105012,2.9756975,2.825845
3755, 06/06  12:00:00,23.3,181863.1726339967,30.053987668115024,39.97404886465071,42.08116289531147,16.916917,16.070216,2.9632325,2.8136732500000003
3756, 06/06  13:00:00,26.1,182013.68419901383,30.078860613271647,40.07301929120082,42.15190975894642,16.881328,16.04658,2.95691875,2.81013125
3757, 06/06  14:00:00,25.0,180691.68922927487,29.860392960132188,40.08077474385643,42.12199197483932,16.865707,16.04564,2.9516445,2.8071192499999995
3758, 06/06  15:00:00,21.1,176079.9458053761,29.09827450600568,40.04382687397442,42.04963930184009,16.876892,16.070874,2.9525507500000003,2.81057625
3759, 06/06  16:00:00,20.0,172379.39399716945,28.48673596965292,39.81485086059956,42.00154775845252,16.974304,16.095149,2.9626737500000004,2.8154820000000003
3760, 06/06  17:00:00,18.3,171932.8675373596,28.41294477530473,39.78113639211365,41.93064597384765,16.983386,16.119455,2.9711747500000003,2.819054
3761, 06/06  18:00:00,16.7,170906.95617683168,28.24340672682948,39.70279477848468,41.79362232867971,17.01493,16.172378,2.97535025,2.826344
3762, 06/06  19:00:00,16.1,150613.20486322968,24.889741755052928,36.94978114424588,38.97777129959951,18.068159,17.288114,3.094318,2.9551890000000003
3763, 06/06  20:00:00,14.4,143493.27530307145,23.71313039333712,37.20650958982757,39.0337738471906,18.046935,17.267486,3.1673920000000004,3.02380475
3764, 06/06  21:00:00,14.4,137885.9022629313,22.786478131869927,37.07109162895796,38.89878042022086,18.047054,17.335114,3.15420575,3.029823
