,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),Site:Environmental Impact Electricity CO Emissions Mass [kg](Hourly),CH4:Facility [kg](Hourly),PM2.5:Facility [kg](Hourly),SO2:Facility [kg](Hourly),NOx:Facility [kg](Hourly),Reward
5417, 08/14  18:00:00,15.6,143935.1493,23.78615274,24.19382763,25.06126346,14.830135,14.473588,6.238913033,6.475,0.021794914,0.000724696,0.00597845,0.448592835,0.21283846,-0.485096726
5418, 08/14  19:00:00,14.4,119456.1699,19.74085355,22.27974839,24.23467152,15.202482,14.847332,6.238913033,6.475,0.018088263,0.000601448,0.004961698,0.372300874,0.176641129,0.623790918
5419, 08/14  20:00:00,14.4,112597.2209,18.6073708,21.98836767,23.99427951,15.252752,14.908806,6.238913033,6.475,0.017049669,0.000566914,0.004676807,0.350924057,0.166498727,0.721982564
5420, 08/14  21:00:00,14.4,118535.5239,19.58871123,23.04909386,24.04573267,15.222894,14.873183,6.238913033,6.475,0.017948858,0.000596812,0.004923458,0.369431559,0.175279759,0.71020742
5421, 08/14  22:00:00,14.4,112611.7364,18.60976957,22.04863074,24.04034968,15.239762,14.886104,6.238913033,6.475,0.017051867,0.000566987,0.00467741,0.350969296,0.166520191,0.58807857
5422, 08/14  23:00:00,13.9,112662.8853,18.61822223,21.94841514,24.02543354,15.23751,14.888019,6.238913033,6.475,0.017059612,0.000567244,0.004679534,0.351128708,0.166595825,0.711909693
5423, 08/15  00:00:00,13.9,109723.2385,18.13242785,21.8198793,24.02218849,15.24346,14.891054,6.238913033,6.475,0.016614486,0.000552443,0.004557434,0.341966912,0.162248938,0.710795167
5424, 08/15  01:00:00,13.9,80615.65553,13.32222397,21.28391571,22.76636948,15.797416,15.431588,6.238913033,6.475,0.012206964,0.00040589,0.003348429,0.251249299,0.11920724,0.076087807
5425, 08/15  02:00:00,13.9,84958.72732,14.03994281,22.09519697,22.42971501,15.876589,15.541943,6.238913033,6.475,0.0128646,0.000427757,0.003528822,0.264785054,0.125629388,-0.298894407
5426, 08/15  03:00:00,13.9,90999.96602,15.03829399,24.85265535,22.49783136,15.82947,15.487327,6.238913033,6.475,0.013779375,0.000458174,0.003779749,0.28361337,0.134562633,-0.217819487
5427, 08/15  04:00:00,13.3,85019.38672,14.04996714,20.78092853,22.49269557,15.858914,15.506571,6.238913033,6.475,0.012873785,0.000428062,0.003531341,0.264974107,0.125719085,-0.358693117
5428, 08/15  05:00:00,13.3,88043.48014,14.54971684,21.74974624,22.47823058,15.851927,15.50705,6.238913033,6.475,0.013331699,0.000443288,0.003656949,0.274399092,0.130190845,-0.250739934
5429, 08/15  06:00:00,13.3,88017.9956,14.54550537,22.71935764,22.48462015,15.857868,15.507639,6.238913033,6.475,0.01332784,0.00044316,0.003655891,0.274319666,0.130153161,-0.364447646
5430, 08/15  07:00:00,13.3,106520.5194,17.60315918,21.61325681,23.5199124,15.381317,15.039368,6.238913033,6.475,0.016129525,0.000536318,0.004424406,0.331985217,0.157513042,0.614640021
5431, 08/15  08:00:00,13.9,113652.352,18.78173758,21.71716978,23.79395198,15.34597,14.991264,6.238913033,6.475,0.017209439,0.000572226,0.004720632,0.354212512,0.16805896,0.629682162
5432, 08/15  09:00:00,13.9,129576.0127,21.4132187,24.03619818,24.78720581,14.892932,14.541312,6.238913033,6.475,0.019620628,0.0006524,0.005382033,0.403840696,0.191605449,0.008387048
5433, 08/15  10:00:00,14.4,134716.2746,22.26267801,24.18528076,25.07299722,14.838416,14.479542,6.238913033,6.475,0.020398975,0.00067828,0.005595537,0.419860998,0.19920641,-0.364917415
5434, 08/15  11:00:00,15.6,145581.4259,24.0582099,24.12223363,25.05667377,14.855192,14.489468,6.238913033,6.475,0.022044196,0.000732985,0.006046829,0.453723672,0.215272827,-0.47996097
5435, 08/15  12:00:00,16.7,146889.4884,24.27437512,23.8968884,25.05474715,14.832213,14.474566,6.238913033,6.475,0.022242265,0.000739571,0.006101161,0.457800421,0.217207073,-0.537741725
5436, 08/15  13:00:00,16.7,152052.334,25.12756654,24.1865179,25.09075029,14.828098,14.465038,6.238913033,6.475,0.023024032,0.000765565,0.006315603,0.473891109,0.224841428,-0.57940632
5437, 08/15  14:00:00,17.8,153857.8375,25.4259369,24.0365512,25.09725952,14.824249,14.464224,6.238913033,6.475,0.023297425,0.000774656,0.006390596,0.479518198,0.227511246,-0.611779363
5438, 08/15  15:00:00,18.3,155773.0015,25.74242932,23.97784836,25.0966947,14.817644,14.458062,6.238913033,6.475,0.023587422,0.000784298,0.006470144,0.485487059,0.23034322,-0.629662645
5439, 08/15  16:00:00,17.2,154282.6279,25.49613608,24.02940969,25.0764528,14.825663,14.46661,6.238913033,6.475,0.023361747,0.000776795,0.00640824,0.480842114,0.228139388,-0.573780848
5440, 08/15  17:00:00,15.6,147968.3767,24.45266792,24.65372551,25.0532374,14.835911,14.477913,6.238913033,6.475,0.022405632,0.000745003,0.006145973,0.461162919,0.218802437,-0.496220937
5441, 08/15  18:00:00,15,145694.3906,24.07687799,23.64930824,25.04414998,14.840653,14.48155,6.238913033,6.475,0.022061301,0.000733554,0.006051521,0.454075742,0.215439869,-0.452010548
5442, 08/15  19:00:00,14.4,115499.1989,19.08694019,23.11646985,24.20151909,15.229033,14.860752,6.238913033,6.475,0.017489092,0.000581525,0.004797342,0.359968453,0.170789913,0.631343603
5443, 08/15  20:00:00,13.9,112713.9805,18.62666603,22.86655921,23.9676076,15.250706,14.919756,6.238913033,6.475,0.017067349,0.000567501,0.004681656,0.351287953,0.16667138,0.722901817
5444, 08/15  21:00:00,14.4,118511.0699,19.58467007,22.77240225,24.02292624,15.238686,14.882765,6.238913033,6.475,0.017945155,0.000596689,0.004922443,0.369355345,0.175243599,0.715214877
5445, 08/15  22:00:00,13.9,112646.7588,18.61555723,23.02155641,24.01439295,15.251026,14.895989,6.238913033,6.475,0.01705717,0.000567163,0.004678864,0.351078448,0.166571979,0.590591622
5446, 08/15  23:00:00,13.9,115603.691,19.10420815,22.48702627,24.00692144,15.249065,14.896484,6.238913033,6.475,0.017504914,0.000582051,0.004801683,0.360294117,0.170944426,0.713613784
5447, 08/16  00:00:00,13.9,115603.7891,19.10422436,23.03394918,24.00854386,15.252586,14.897056,6.238913033,6.475,0.017504929,0.000582051,0.004801687,0.360294422,0.170944572,0.593381542
5448, 08/16  01:00:00,13.9,80616.23814,13.32232025,21.81026271,22.74698657,15.804575,15.436882,6.238913033,6.475,0.012207053,0.000405893,0.003348453,0.251251115,0.119208102,0.05186263
5449, 08/16  02:00:00,13.9,84960.61315,14.04025446,22.13374521,22.41663861,15.884354,15.546838,6.238913033,6.475,0.012864886,0.000427767,0.0035289,0.264790932,0.125632176,-0.315895775
5450, 08/16  03:00:00,13.9,91006.55017,15.03938206,21.92266949,22.4840809,15.83807,15.493389,6.238913033,6.475,0.013780372,0.000458207,0.003780023,0.28363389,0.134572369,-0.236441439
5451, 08/16  04:00:00,13.3,85028.97998,14.05155249,20.91813337,22.47570732,15.866777,15.512425,6.238913033,6.475,0.012875238,0.000428111,0.00353174,0.265004006,0.125733271,-0.379635416
5452, 08/16  05:00:00,13.3,88050.36204,14.55085412,21.88400324,22.4630126,15.860728,15.513627,6.238913033,6.475,0.013332741,0.000443323,0.003657235,0.274420541,0.130201021,-0.270043593
5453, 08/16  06:00:00,13.3,88031.62821,14.54775824,21.79233438,22.46486333,15.86602,15.514109,6.238913033,6.475,0.013329904,0.000443229,0.003656457,0.274362154,0.130173319,-0.388246787
5454, 08/16  07:00:00,13.9,106544.7265,17.60715954,21.7097622,23.5006609,15.392338,15.048532,6.238913033,6.475,0.01613319,0.00053644,0.004425412,0.332060661,0.157548838,0.598436525
5455, 08/16  08:00:00,14.4,113686.6204,18.78740065,22.48683056,23.78437318,15.35405,14.997384,6.238913033,6.475,0.017214628,0.000572399,0.004722056,0.354319314,0.168109633,0.623322411
5456, 08/16  09:00:00,15,141339.603,23.35722303,23.67217498,24.78871453,14.894741,14.541112,6.238913033,6.475,0.021401891,0.000711628,0.005870642,0.440503473,0.209000397,-0.153922693
5457, 08/16  10:00:00,16.7,142896.2829,23.61447379,24.06324336,25.03242081,14.828182,14.464858,6.238913033,6.475,0.021637607,0.000719466,0.0059353,0.445355071,0.211302277,-0.477997118
5458, 08/16  11:00:00,16.7,150871.56,24.9324365,24.18218137,25.06370357,14.82388,14.487652,6.238913033,6.475,0.022845237,0.00075962,0.006266559,0.470211071,0.223095405,-0.563109413
5459, 08/16  12:00:00,18.3,154580.4184,25.54534776,24.19667439,25.08107836,14.833849,14.470863,6.238913033,6.475,0.023406839,0.000778294,0.006420609,0.481770217,0.228579734,-0.614354718
5460, 08/16  13:00:00,17.8,155353.562,25.67311441,23.70750601,25.09271641,14.823248,14.460819,6.238913033,6.475,0.02352391,0.000782187,0.006452722,0.484179821,0.22972299,-0.605160523
5461, 08/16  14:00:00,19.4,157627.6657,26.04892378,23.9534472,25.08841466,14.827091,14.466575,6.238913033,6.475,0.023868259,0.000793637,0.006547179,0.491267364,0.233085732,-0.647438818
5462, 08/16  15:00:00,17.8,156477.3081,25.85882023,25.03512699,25.085554,14.824717,14.46415,6.238913033,6.475,0.023694069,0.000787845,0.006499398,0.487682123,0.231384685,-0.59783783
5463, 08/16  16:00:00,17.2,153704.1433,25.400538,24.67014719,25.07424619,14.82841,14.467969,6.238913033,6.475,0.023274152,0.000773882,0.006384212,0.47903919,0.227283977,-0.569085566
5464, 08/16  17:00:00,16.1,151061.8898,24.96388966,24.14643423,25.05966438,14.83505,14.475617,6.238913033,6.475,0.022874057,0.000760579,0.006274464,0.470804259,0.223376848,-0.524994484
5465, 08/16  18:00:00,16.1,149750.872,24.74723603,24.37854364,25.03095512,14.843464,14.486042,6.238913033,6.475,0.022675541,0.000753978,0.00622001,0.4667183,0.221438232,-0.490035794
5466, 08/16  19:00:00,15,120212.5954,19.86585743,23.21788037,24.21064332,15.224083,14.858106,6.238913033,6.475,0.018202803,0.000605256,0.004993117,0.374658373,0.177759663,0.498106204
5467, 08/16  20:00:00,15,123539.7774,20.41569435,22.07454378,24.01898304,15.268504,14.911084,6.238913033,6.475,0.018706611,0.000622008,0.005131314,0.385027974,0.182679603,0.58268498
5468, 08/16  21:00:00,15.6,126249.1419,20.86343321,22.95345327,24.01832206,15.246822,14.887899,6.238913033,6.475,0.019116867,0.000635649,0.005243849,0.393472065,0.18668597,0.531335036
5469, 08/16  22:00:00,15,125150.2425,20.68183343,22.1893498,24.02461838,15.238257,14.887878,6.238913033,6.475,0.01895047,0.000630117,0.005198205,0.3900472,0.185061015,0.571610843
5470, 08/16  23:00:00,15,123642.976,20.43274855,22.43541738,24.01845557,15.212355,14.89254,6.238913033,6.475,0.018722237,0.000622528,0.0051356,0.385349606,0.182832204,0.595689882
5471, 08/17  00:00:00,15.6,126167.3561,20.84991761,23.09590859,24.01846722,15.252383,14.89365,6.238913033,6.475,0.019104483,0.000635238,0.005240452,0.393217169,0.186565032,0.529135499
5472, 08/17  01:00:00,15,84751.04233,14.00562161,21.09938327,22.7597607,15.799562,15.433019,6.238913033,6.475,0.012833152,0.000426711,0.003520196,0.264137777,0.125322282,0.065307253
5473, 08/17  02:00:00,15,84946.70802,14.03795655,21.32155568,22.42594025,15.880467,15.543924,6.238913033,6.475,0.01286278,0.000427697,0.003528323,0.264747595,0.125611615,-0.304631714
5474, 08/17  03:00:00,15,90999.34701,15.0381917,22.55863114,22.49428031,15.832917,15.488621,6.238913033,6.475,0.013779281,0.000458171,0.003779723,0.28361144,0.134561717,-0.224218558
5475, 08/17  04:00:00,15,85014.71588,14.04919526,20.83075643,22.49449221,15.860696,15.506247,6.238913033,6.475,0.012873078,0.000428039,0.003531147,0.26495955,0.125712179,-0.358793132
5476, 08/17  05:00:00,15,88032.70062,14.54793546,21.62116174,22.47926751,15.853429,15.506751,6.238913033,6.475,0.013330066,0.000443234,0.003656502,0.274365497,0.130174905,-0.251409132
5477, 08/17  06:00:00,15,85077.10714,14.05950579,21.84911222,22.48181401,15.860036,15.508042,6.238913033,6.475,0.012882525,0.000428353,0.003533739,0.265154001,0.125804437,-0.369256107
5478, 08/17  07:00:00,15.6,118811.7081,19.63435234,22.3156504,23.52303126,15.351063,15.039824,6.238913033,6.475,0.017990678,0.000598203,0.00493493,0.370292324,0.175688156,0.461483655
5479, 08/17  08:00:00,15.6,121766.2287,20.12260472,25.46553603,23.76521729,15.330146,14.972637,6.238913033,6.475,0.018438057,0.000613078,0.005057648,0.379500476,0.180057037,0.563302629
5480, 08/17  09:00:00,16.1,133953.6822,22.13665502,24.38390839,24.80927126,14.879231,14.52854,6.238913033,6.475,0.020283502,0.000674441,0.005563863,0.417484279,0.198078757,-0.190955555
5481, 08/17  10:00:00,15.6,132970.2446,21.97413602,24.48374234,25.04623144,14.823259,14.464314,6.238913033,6.475,0.020134588,0.000669489,0.005523015,0.414419266,0.196624537,-0.479790836
5482, 08/17  11:00:00,16.7,142692.1355,23.5807372,24.19070218,25.06232202,14.84166,14.479218,6.238913033,6.475,0.021606694,0.000718438,0.005926821,0.444718819,0.211000402,-0.520993958
5483, 08/17  12:00:00,18.3,151908.2922,25.10376276,24.11685328,25.0638755,14.839356,14.480652,6.238913033,6.475,0.023002221,0.00076484,0.00630962,0.473442184,0.224628432,-0.558008346
5484, 08/17  13:00:00,19.4,155394.2583,25.67983971,24.07735513,25.10543778,14.819889,14.460856,6.238913033,6.475,0.023530072,0.000782392,0.006454412,0.484306656,0.229783168,-0.642211024
5485, 08/17  14:00:00,20,157685.6715,26.05850958,24.35910046,25.12094357,14.811669,14.451438,6.238913033,6.475,0.023877042,0.000793929,0.006549588,0.491448147,0.233171505,-0.677942988
5486, 08/17  15:00:00,20.6,157942.3487,26.10092704,24.24272306,25.1120167,14.813118,14.45374,6.238913033,6.475,0.023915908,0.000795221,0.006560249,0.492248115,0.233551057,-0.657779401
5487, 08/17  16:00:00,20,157693.6671,26.0598309,23.98298717,25.10996075,14.813826,14.455741,6.238913033,6.475,0.023878253,0.000793969,0.00654992,0.491473066,0.233183329,-0.659793469
5488, 08/17  17:00:00,19.4,156425.9683,25.85033601,24.24696554,25.09077927,14.817318,14.460835,6.238913033,6.475,0.023686295,0.000787586,0.006497265,0.487522116,0.231308769,-0.622574974
5489, 08/17  18:00:00,18.3,153751.3425,25.40833796,24.10062701,25.05665807,14.828011,14.4743,6.238913033,6.475,0.023281299,0.00077412,0.006386173,0.479186293,0.227353771,-0.554096019
5490, 08/17  19:00:00,16.7,129698.107,21.43339552,23.16124177,24.20367825,15.218091,14.858606,6.238913033,6.475,0.019639116,0.000653015,0.005387104,0.404221219,0.191785992,0.426447744
5491, 08/17  20:00:00,16.1,130282.3578,21.52994649,22.27748642,24.01452758,15.247031,14.911604,6.238913033,6.475,0.019727584,0.000655956,0.005411372,0.406042113,0.19264993,0.522323919
5492, 08/17  21:00:00,15.6,114183.5584,18.86952265,22.56215468,24.03939203,15.229652,14.8855,6.238913033,6.475,0.017289875,0.000574901,0.004742696,0.355868086,0.168844461,0.534488176
5493, 08/17  22:00:00,15.6,127091.3713,21.00261669,21.88751968,24.03598156,15.230154,14.884534,6.238913033,6.475,0.019244399,0.00063989,0.005278832,0.396096984,0.187931383,0.539300332
5494, 08/17  23:00:00,15,125195.1927,20.68926173,22.39263882,24.02671938,15.23587,14.88874,6.238913033,6.475,0.018957276,0.000630343,0.005200072,0.390187294,0.185127484,0.576879895
5495, 08/18  00:00:00,15,123737.6891,20.44840045,23.17106449,24.02203839,15.199709,14.890591,6.238913033,6.475,0.018736579,0.000623005,0.005139534,0.385644792,0.182972257,0.584186311
5496, 08/18  01:00:00,14.4,86910.0986,14.3624187,20.74873067,22.75030781,15.794955,15.435242,6.238913033,6.475,0.01316008,0.000437582,0.003609874,0.27086676,0.128514901,-0.0498311
5497, 08/18  02:00:00,13.9,84970.10985,14.04182384,22.23488491,22.42144724,15.877695,15.54502,6.238913033,6.475,0.012866324,0.000427814,0.003529295,0.264820529,0.125646219,-0.305798259
5498, 08/18  03:00:00,13.3,91011.89698,15.04026566,22.8450889,22.47821962,15.83228,15.494727,6.238913033,6.475,0.013781182,0.000458234,0.003780245,0.283650554,0.134580275,-0.236074698
5499, 08/18  04:00:00,13.3,85041.58366,14.05363532,21.55855073,22.47022184,15.863371,15.514703,6.238913033,6.475,0.012877146,0.000428174,0.003532263,0.265043287,0.125751908,-0.380023094
5500, 08/18  05:00:00,13.3,88069.34327,14.55399088,21.60872775,22.45925202,15.85676,15.515415,6.238913033,6.475,0.013335615,0.000443419,0.003658024,0.274479698,0.130229089,-0.268706579
5501, 08/18  06:00:00,13.3,85114.76228,14.06572853,21.85263367,22.46681448,15.862228,15.515462,6.238913033,6.475,0.012888227,0.000428543,0.003535303,0.265271358,0.125860118,-0.381251715
5502, 08/18  07:00:00,15.6,111863.6777,18.48614836,25.1075769,23.5508221,15.373081,15.033577,6.238913033,6.475,0.016938595,0.00056322,0.004646338,0.348637873,0.165414028,0.532254842
5503, 08/18  08:00:00,18.3,123318.3429,20.37910096,23.2708645,23.79159568,15.30673,14.957249,6.238913033,6.475,0.018673081,0.000620893,0.005122116,0.384337844,0.182352165,0.530447157
5504, 08/18  09:00:00,19.4,157523.9668,26.0317869,23.98343714,24.8770303,14.847442,14.502039,6.238913033,6.475,0.023852556,0.000793114,0.006542871,0.490944173,0.232932391,-0.380204891
5505, 08/18  10:00:00,20,159127.4542,26.29677287,24.25197105,25.16178866,14.77983,14.417524,6.238913033,6.475,0.024095359,0.000801188,0.006609473,0.495941652,0.235303485,-0.745430468
5506, 08/18  11:00:00,21.7,159644.5026,26.38221825,24.09444403,25.16137917,14.805251,14.441597,6.238913033,6.475,0.024173652,0.000803791,0.006630949,0.497553102,0.23606805,-0.735429402
5507, 08/18  12:00:00,21.7,159254.7109,26.31780282,24.18010092,25.18008563,14.79817,14.432231,6.238913033,6.475,0.024114629,0.000801828,0.006614759,0.496338264,0.235491661,-0.741998613
5508, 08/18  13:00:00,22.2,159429.9344,26.34675956,24.30862575,25.19750188,14.789087,14.422005,6.238913033,6.475,0.024141161,0.000802711,0.006622037,0.496884372,0.235750766,-0.768800799
5509, 08/18  14:00:00,23.3,164067.7362,27.11318432,24.54557407,25.20107116,14.788197,14.41927,6.238913033,6.475,0.024843425,0.000826061,0.006814672,0.511338691,0.242608733,-0.852474078
5510, 08/18  15:00:00,22.2,162328.0785,26.82569538,24.24943756,25.19101834,14.794289,14.422241,6.238913033,6.475,0.024580003,0.000817303,0.006742414,0.505916819,0.240036283,-0.759398302
5511, 08/18  16:00:00,22.2,160268.8203,26.48539052,24.85151718,25.17035235,14.797448,14.429898,6.238913033,6.475,0.024268187,0.000806934,0.006656881,0.49949887,0.236991235,-0.744919484
5512, 08/18  17:00:00,21.1,160200.9133,26.47416848,24.08195858,25.14730338,14.804739,14.438474,6.238913033,6.475,0.024257904,0.000806593,0.00665406,0.499287229,0.236890821,-0.714427435
5513, 08/18  18:00:00,20,160363.5722,26.50104885,24.19305527,25.12442949,14.813069,14.447603,6.238913033,6.475,0.024282534,0.000807411,0.006660816,0.499794177,0.237131346,-0.698122745
5514, 08/18  19:00:00,18.3,136589.1702,22.57218533,24.07487437,24.27256496,15.206095,14.833798,6.238913033,6.475,0.020682573,0.00068771,0.00567333,0.425698124,0.201975881,0.331007739
5515, 08/18  20:00:00,17.2,144982.4522,23.95922587,23.1858474,24.07702562,15.247239,14.887139,6.238913033,6.475,0.021953498,0.000729969,0.006021951,0.451856892,0.214387118,0.354805827
5516, 08/18  21:00:00,17.2,144373.6712,23.85862114,27.35261213,24.07051501,15.224008,14.86616,6.238913033,6.475,0.021861315,0.000726904,0.005996664,0.449959546,0.213486907,0.347545753
5517, 08/18  22:00:00,16.7,134444.7956,22.21781447,23.92793934,24.07249065,15.222895,14.868538,6.238913033,6.475,0.020357868,0.000676914,0.005584261,0.419014898,0.198804971,0.489544747
5518, 08/18  23:00:00,16.1,132514.4962,21.89882084,26.64163919,24.05458074,15.228056,14.876739,6.238913033,6.475,0.020065578,0.000667195,0.005504085,0.412998866,0.195950617,0.408986794
5519, 08/19  00:00:00,16.1,141348.6517,23.35871839,23.94109959,24.04407008,15.239088,14.881474,6.238913033,6.475,0.021403262,0.000711674,0.005871018,0.440531674,0.209013778,0.373512388
5520, 08/19  01:00:00,15,98711.15035,16.31261378,21.60419987,22.77989643,15.796359,15.428888,6.238913033,6.475,0.014947016,0.000496999,0.004100039,0.30764629,0.145965244,0.080086398
5521, 08/19  02:00:00,15,85008.605,14.0481854,21.73770818,22.43193895,15.875554,15.540358,6.238913033,6.475,0.012872153,0.000428008,0.003530894,0.264940505,0.125703142,-0.299320618
5522, 08/19  03:00:00,14.4,91028.93618,15.04308149,22.26129008,22.50659829,15.831759,15.484726,6.238913033,6.475,0.013783762,0.00045832,0.003780952,0.283703659,0.134605471,-0.211792806
5523, 08/19  04:00:00,15,85047.82482,14.05466671,21.36076353,22.49130621,15.861001,15.506049,6.238913033,6.475,0.012878091,0.000428206,0.003532523,0.265062738,0.125761137,-0.363609085
5524, 08/19  05:00:00,14.4,90997.11052,15.0378221,22.18503058,22.49949331,15.8483,15.499802,6.238913033,6.475,0.013778943,0.00045816,0.003779631,0.28360447,0.13455841,-0.229937916
5525, 08/19  06:00:00,14.4,85094.09967,14.06231391,21.93734248,22.50769899,15.852561,15.498859,6.238913033,6.475,0.012885098,0.000428439,0.003534445,0.26520696,0.125829564,-0.342242212
5526, 08/19  07:00:00,15.6,118233.0632,19.53872778,22.83125888,23.55024531,15.361613,15.027516,6.238913033,6.475,0.017903059,0.000595289,0.004910895,0.368488901,0.174832507,0.465364722
5527, 08/19  08:00:00,17.2,119443.7647,19.73880351,25.14645816,23.79143187,15.31671,14.958809,6.238913033,6.475,0.018086385,0.000601385,0.004961183,0.372262211,0.176622785,0.524578781
5528, 08/19  09:00:00,17.8,155753.9461,25.7392803,24.9250615,24.84789666,14.862026,14.51198,6.238913033,6.475,0.023584537,0.000784203,0.006469352,0.48542767,0.230315042,-0.318047408
5529, 08/19  10:00:00,18.3,156375.8687,25.84205676,24.62557187,25.0917222,14.803847,14.440522,6.238913033,6.475,0.023678709,0.000787334,0.006495184,0.487365974,0.231234686,-0.634740143
5530, 08/19  11:00:00,18.3,156856.4735,25.92147961,24.10393085,25.12615003,14.826192,14.46146,6.238913033,6.475,0.023751483,0.000789754,0.006515147,0.488863842,0.231945361,-0.662419707
5531, 08/19  12:00:00,18.3,157112.451,25.96378144,23.98650718,25.11948841,14.81777,14.45243,6.238913033,6.475,0.023790244,0.000791042,0.006525779,0.48966163,0.232323878,-0.652893702
5532, 08/19  13:00:00,18.3,157752.9205,26.06962288,24.2333922,25.14552311,14.813307,14.445906,6.238913033,6.475,0.023887225,0.000794267,0.006552381,0.491657737,0.233270947,-0.692064073
5533, 08/19  14:00:00,19.4,159735.9413,26.39732905,24.24540342,25.1565756,14.806202,14.43692,6.238913033,6.475,0.024187497,0.000804251,0.006634747,0.497838082,0.236203262,-0.728049364
5534, 08/19  15:00:00,20,161099.0827,26.6225964,23.62311017,25.16212794,14.803323,14.434752,6.238913033,6.475,0.024393907,0.000811115,0.006691366,0.502086492,0.238218953,-0.743013509
5535, 08/19  16:00:00,18.9,159238.8736,26.31518561,24.11792401,25.13680651,14.80739,14.440745,6.238913033,6.475,0.02411223,0.000801749,0.006614101,0.496288905,0.235468242,-0.682306272
5536, 08/19  17:00:00,17.2,155326.5262,25.66864657,24.11709972,25.11702742,14.817602,14.452451,6.238913033,6.475,0.023519816,0.000782051,0.006451599,0.48409556,0.229683012,-0.618847497
5537, 08/19  18:00:00,16.1,151142.3062,24.97717894,24.39348214,25.08164993,14.830342,14.466338,6.238913033,6.475,0.022886234,0.000760983,0.006277805,0.471054887,0.22349576,-0.538886912
5538, 08/19  19:00:00,15.6,116051.1942,19.17816075,22.79618366,24.25256606,15.218694,14.843243,6.238913033,6.475,0.017572676,0.000584304,0.00482027,0.361688819,0.171606154,0.435810767
5539, 08/19  20:00:00,15.6,127267.1278,21.03166152,23.86944105,24.06237405,15.25169,14.89375,6.238913033,6.475,0.019271012,0.000640775,0.005286132,0.396644752,0.188191276,0.522844337
5540, 08/19  21:00:00,15,125269.6328,20.70156341,25.7643107,24.05055065,15.23051,14.873754,6.238913033,6.475,0.018968548,0.000630718,0.005203164,0.390419296,0.185237559,0.566334535
5541, 08/19  22:00:00,15,123711.3376,20.44404571,23.12903037,24.05690777,15.195338,14.875442,6.238913033,6.475,0.018732588,0.000622872,0.005138439,0.385562664,0.182933291,0.566895918
5542, 08/19  23:00:00,15,123549.5776,20.41731389,22.68670131,24.03791839,15.206531,14.882304,6.238913033,6.475,0.018708094,0.000622057,0.005131721,0.385058518,0.182694095,0.590958974
5543, 08/20  00:00:00,15,123572.0192,20.42102251,22.47297946,24.03854035,15.238305,14.885151,6.238913033,6.475,0.018711493,0.00062217,0.005132653,0.38512846,0.182727279,0.585301808
5544, 08/20  01:00:00,14.4,86969.83405,14.37229034,20.76218241,22.76875699,15.804132,15.429643,6.238913033,6.475,0.013169125,0.000437883,0.003612355,0.271052933,0.128603233,-0.041393247
5545, 08/20  02:00:00,14.4,84987.88807,14.0447618,21.87853648,22.43198976,15.879158,15.541195,6.238913033,6.475,0.012869016,0.000427904,0.003530033,0.264875938,0.125672508,-0.302174068
5546, 08/20  03:00:00,13.9,91003.461,15.03887156,23.37496655,22.49390696,15.835108,15.488236,6.238913033,6.475,0.013779904,0.000458192,0.003779894,0.283624262,0.134567801,-0.226636799
5547, 08/20  04:00:00,14.4,87965.75084,14.53687161,20.90800322,22.49826413,15.861925,15.505147,6.238913033,6.475,0.013319929,0.000442897,0.003653721,0.274156839,0.130075906,-0.357439576
5548, 08/20  05:00:00,14.4,88045.78054,14.550097,21.50896816,22.48114101,15.855132,15.50651,6.238913033,6.475,0.013332047,0.0004433,0.003657045,0.274406262,0.130194247,-0.251608626
5549, 08/20  06:00:00,13.3,85094.17226,14.06232591,22.79426702,22.48385712,15.861413,15.507305,6.238913033,6.475,0.012885109,0.000428439,0.003534448,0.265207186,0.125829672,-0.369199564
5550, 08/20  07:00:00,15,109925.2403,18.16580987,22.28259543,23.54294609,15.379366,15.033466,6.238913033,6.475,0.016645073,0.00055346,0.004565824,0.342596478,0.16254764,0.487260612
5551, 08/20  08:00:00,16.7,117594.8704,19.43326257,25.78029165,23.82208844,15.295931,14.952025,6.238913033,6.475,0.017806422,0.000592076,0.004884388,0.366499889,0.173888805,0.572029321
5552, 08/20  09:00:00,18.3,155526.1572,25.7016368,25.39164806,24.88735887,14.850506,14.498679,6.238913033,6.475,0.023550044,0.000783056,0.006459891,0.484717736,0.229978208,-0.369954552
5553, 08/20  10:00:00,19.4,159186.168,26.30647569,25.22236558,25.16674618,14.781555,14.414258,6.238913033,6.475,0.02410425,0.000801483,0.006611912,0.496124641,0.235390306,-0.752085551
5554, 08/20  11:00:00,20.6,161121.8253,26.62635475,24.46508766,25.16520968,14.806764,14.439246,6.238913033,6.475,0.02439735,0.000811229,0.006692311,0.502157372,0.238252583,-0.739438243
