,Unnamed: 0_our,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep)_our,Whole Building:Facility Total Electricity Demand Rate [W](Hourly)_our,Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly)_our,WEST ZONE:Zone Air Temperature [C](TimeStep)_our,EAST ZONE:Zone Air Temperature [C](TimeStep)_our,WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_our,EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_our,WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_our,EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_our,Site:Environmental Impact Electricity CO Emissions Mass [kg](Hourly)_our,CH4:Facility [kg](Hourly)_our,PM2.5:Facility [kg](Hourly)_our,SO2:Facility [kg](Hourly)_our,NOx:Facility [kg](Hourly)_our,Reward_our,Unnamed: 0_easy,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep)_easy,Whole Building:Facility Total Electricity Demand Rate [W](Hourly)_easy,Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly)_easy,WEST ZONE:Zone Air Temperature [C](TimeStep)_easy,EAST ZONE:Zone Air Temperature [C](TimeStep)_easy,WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_easy,EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep)_easy,WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_easy,EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)_easy,Site:Environmental Impact Electricity CO Emissions Mass [kg](Hourly)_easy,CH4:Facility [kg](Hourly)_easy,PM2.5:Facility [kg](Hourly)_easy,SO2:Facility [kg](Hourly)_easy,NOx:Facility [kg](Hourly)_easy,Reward_easy
4812,4812, 07/20  13:00:00,18.9,133307.28731504912,22.02983435848964,24.09206711639258,23.34850453572836,10.0,10.0,3.49309125,4.33626875,0.0201856240660704,0.0006711863014026,0.0055370141598774,0.4154697041563612,0.1971229254714661,0.4907858894015018,4812,18.9,155615.1354,25.71634099,24.14379612,25.09126879,14.82883,14.46395,6.238913033,6.475,0.023563518,0.000783504,0.006463587,0.484995048,0.230109781,-0.61502796
4813,4813, 07/20  14:00:00,18.7,133807.35475326894,22.11247352288897,23.2995556455299,23.415849684755784,10.0,10.0,3.52898025,4.29717375,0.0202613451576843,0.000673704081346,0.0055577848209724,0.4170282301364482,0.1978623805930901,0.6541681472545413,4813,18.7,156132.8208,25.80189163,23.83397985,25.09256286,14.828814,14.462314,6.238913033,6.475,0.023641907,0.00078611,0.006485089,0.486608483,0.230875288,-0.609161798
4814,4814, 07/20  15:00:00,18.5,133129.20036869345,22.0004044150211,24.36976462876938,23.68406312945176,10.0,10.0,3.53072225,4.15959325,0.0201586578272202,0.0006702896548556,0.0055296171903379,0.4149146727518016,0.1968595863805509,0.3194420477776665,4814,18.5,155379.6031,25.67741785,24.17942582,25.08430808,14.832312,14.465397,6.238913033,6.475,0.023527853,0.000782318,0.006453804,0.484260981,0.229761497,-0.590191182
4815,4815, 07/20  16:00:00,18.3,134510.63597499437,22.228694992353216,23.24443626644276,24.433511350515666,10.0,10.0,3.68071725,4.08512575,0.0203678372380529,0.0006772450184662,0.0055869961128792,0.4192200986157642,0.1989023301310926,0.2095279573164914,4815,18.3,154726.1378,25.56942876,24.01379258,25.07113252,14.836078,14.469955,6.238913033,6.475,0.023428904,0.000779028,0.006426662,0.48222437,0.228795211,-0.570812342
4816,4816, 07/20  17:00:00,17.4,132831.4485305754,21.951199125454497,23.08200387444719,23.765524397762043,10.0,11.634679,3.717352,4.2742305,0.0201135717198491,0.0006687905098427,0.0055172498533603,0.4139866899641648,0.1964192975218059,0.5810784342423649,4816,17.4,152173.9961,25.14767193,23.573494,25.05551916,14.840437,14.475854,6.238913033,6.475,0.023042454,0.000766178,0.006320656,0.474270285,0.225021331,-0.515951481
4817,4817, 07/20  18:00:00,16.5,133293.40469169553,22.02754017113424,23.616683881401272,24.17181543790983,10.0,10.0,3.49960325,4.2108705,0.0201835219348087,0.0006711164040488,0.0055364375351209,0.4154264371337265,0.1971023970863808,0.4428981032725005,4817,16.5,150198.4219,24.82119637,23.81077506,25.03289866,14.844503,14.48429,6.238913033,6.475,0.022743309,0.000756231,0.0062386,0.468113148,0.222100029,-0.472945066
4818,4818, 07/20  19:00:00,15.6,105480.14312194944,17.431230714301705,21.93619249895752,22.23487481344717,10.0,10.0,3.27205975,4.003989750000001,0.0159719889165774,0.0005310799473859,0.0043811936902732,0.3287427472263903,0.1559746268199723,-0.5228944898736189,4818,15.6,122971.4209,20.32177001,22.68325479,24.19749704,15.225638,14.867449,6.238913033,6.475,0.018620549,0.000619146,0.005107707,0.383256616,0.181839168,0.467964403
4819,4819, 07/20  20:00:00,15.0,105340.3559815389,17.408130045083123,20.76459569313533,22.330221984590573,10.0,10.0,3.4505962500000003,3.923768,0.0159508221017511,0.0005303761357966,0.0043753875307495,0.3283070822073131,0.1557679220657461,-0.8172392255328886,4819,15.0,125010.8093,20.65879126,21.72921175,24.02169864,15.264101,14.90589,6.238913033,6.475,0.018929357,0.000629415,0.005192414,0.389612639,0.184854834,0.572885391
4820,4820, 07/20  21:00:00,14.5,103766.5049867056,17.148041662673982,21.03752779116268,21.6742287820504,10.0,10.0,3.57406625,4.06833475,0.0157125068141357,0.0005224519836406,0.0043100164965064,0.3234019684631242,0.1534406516020954,-1.1323715602172555,4820,14.5,116135.6827,19.19212299,22.93250352,24.01806538,15.232487,14.887403,6.238913033,6.475,0.017585469,0.000584729,0.004823779,0.361952139,0.171731088,0.712373382
4821,4821, 07/20  22:00:00,13.9,101909.55812695636,16.841169978786866,21.33084142775052,21.19794237644651,10.0,10.0,3.4263565,4.260167,0.015431324652406,0.0005131024775498,0.0042328868716849,0.317614549200509,0.1506947642255581,-1.18854767529926,4821,13.9,115421.877,19.07416229,22.35325993,24.02269132,15.247602,14.89134,6.238913033,6.475,0.017477384,0.000581135,0.004794131,0.359727469,0.170675576,0.594425618
4822,4822, 07/20  23:00:00,13.3,100428.10969033788,16.59635167720205,21.0594761125874,20.64221489486165,10.0,10.0,3.65034,4.323867,0.015207001122784,0.0005056435612601,0.0041713538442271,0.3129974201891732,0.1485041304226872,-1.3765123347499246,4822,13.3,112571.4744,18.60311604,22.43634456,24.00623274,15.247901,14.896264,6.238913033,6.475,0.017045771,0.000566784,0.004675737,0.350843815,0.166460655,0.714336143
4823,4823, 07/21  00:00:00,12.8,98872.57125264022,16.339289555461058,21.15970715664829,22.090984142645333,10.0,10.0,3.454259,3.97989825,0.0149714587548001,0.0004978116106465,0.0041067434352297,0.3081493799392301,0.1462039389350486,-0.8307254882096194,4823,12.8,109627.4932,18.11660536,23.08110267,23.99688753,15.252658,14.900012,6.238913033,6.475,0.016599988,0.000551961,0.004553457,0.341668509,0.162107358,0.716648782
4824,4824, 07/21  01:00:00,12.2,74781.58636172707,12.358108801062944,19.77662455688788,18.849180915632072,9.999999999999998,9.999999999999998,3.02558175,3.693511500000001,0.0113235594224847,0.0003765163733662,0.0031061070322765,0.2330666551530876,0.1105803393942185,-1.3534440528730365,4824,12.2,80519.47025,13.30632877,20.51227452,22.72398725,15.810178,15.444656,6.238913033,6.475,0.0121924,0.000405406,0.003344434,0.250949525,0.11906501,0.029260837
4825,4825, 07/21  02:00:00,12.6,71922.67485717671,11.88565640810426,23.50858727429178,24.191563277896385,20.96354500000005,22.00615700000006,2.5896185000000003,2.9215760000000017,0.0108906580107814,0.000362122094723,0.0029873600845187,0.2241564812164023,0.1063528360761955,1.3170606203446291,4825,12.6,84885.8031,14.02789164,22.25677326,22.40107176,15.888768,15.552517,6.238913033,6.475,0.012853558,0.00042739,0.003525793,0.264557776,0.125521554,-0.330650096
4826,4826, 07/21  03:00:00,12.9,95866.16964267797,15.842463531794095,25.70238799425168,24.12643824339281,9.999999999999998,9.999999999999998,3.0308067499999995,3.5367197500000005,0.0145162241317528,0.0004826747369034,0.0039818703797507,0.2987795336793308,0.14175834040526,-0.6090154901273157,4826,12.9,90925.34953,15.02596317,23.32383805,22.46296933,15.844592,15.501886,6.238913033,6.475,0.013768076,0.000457798,0.00377665,0.283380818,0.134452296,-0.257702181
4827,4827, 07/21  04:00:00,13.3,73735.89267220555,12.18530160324311,19.97503053275309,18.855090344409124,9.999999999999998,9.999999999999998,2.97769325,3.6787315,0.0111652186435964,0.0003712514302861,0.0030626733919827,0.2298076131564042,0.1090340608420311,-1.378970978026654,4827,13.3,84948.08809,14.03818461,20.82123435,22.45661249,15.872948,15.520528,6.238913033,6.475,0.012862989,0.000427703,0.00352838,0.264751896,0.125613655,-0.398143785
4828,4828, 07/21  05:00:00,13.7,75156.17278615109,12.420011470070808,24.14730349859941,23.738400958805983,18.49355499999999,20.90851399999999,2.561082,2.954359,0.0113802799581431,0.0003784023713624,0.0031216657491171,0.2342341030403785,0.1111342443855477,1.3043715410077987,4828,13.7,87967.28499,14.53712514,22.2928039,22.44941092,15.865024,15.519462,6.238913033,6.475,0.013320161,0.000442905,0.003653785,0.27416162,0.130078174,-0.282829933
4829,4829, 07/21  06:00:00,14.0,91825.20554294444,15.17466980829461,22.319243469033,24.120626353198737,9.999999999999998,9.999999999999998,3.30571925,3.5658915,0.0139043342356744,0.0004623289643442,0.0038140260263741,0.2861853372716358,0.1357829231485718,0.004687709337203,4829,14.0,90866.8916,15.01630264,21.81552479,22.46046306,15.867877,15.517056,6.238913033,6.475,0.013759225,0.000457504,0.003774222,0.283198626,0.134365854,-0.391002464
4830,4830, 07/21  07:00:00,14.4,96006.73045874696,15.865692055587964,20.20122080816576,20.92094382379961,10.0,10.0,3.5063975,4.2349965,0.014537508097909,0.0004833824438575,0.0039877086744499,0.2992176099604132,0.141966189202038,-1.421222441428109,4830,14.4,106424.7905,17.58733939,21.84796879,23.51522129,15.386063,15.042958,6.238913033,6.475,0.016115029,0.000535836,0.00442043,0.331686865,0.157371487,0.610803215
4831,4831, 07/21  08:00:00,14.8,97406.85165800292,16.09707054001037,20.79877517364992,20.85675913197123,10.0,10.0,3.45724475,4.15880325,0.0147495169141137,0.0004904318872013,0.0040458637165483,0.3035812719338442,0.1440365635406868,-1.3547502786292218,4831,14.8,113568.8258,18.76793439,21.81631731,23.81205294,15.342924,14.986371,6.238913033,6.475,0.017196791,0.000571806,0.004717163,0.353952191,0.167935449,0.632932465
4832,4832, 07/21  09:00:00,15.2,125456.820825987,20.73249735708335,22.95194790669888,22.963635611393848,10.0,10.0,3.60883875,4.20595975,0.0189968926134756,0.0006316601384058,0.0052109393819183,0.3910026922218091,0.1855143558890518,0.4572045517533063,4832,15.2,145618.346,24.06431117,23.78878466,24.83707991,14.87792,14.522797,6.238913033,6.475,0.022049786,0.000733171,0.006048363,0.453838739,0.215327421,-0.208992384
4833,4833, 07/21  10:00:00,15.6,126291.16158301866,20.870377206310984,24.53769683665266,23.766848038589075,10.0,10.0,3.35711125,4.235204,0.019123229959345,0.000635860944664,0.005245594325987,0.393603024990342,0.1867481045773547,0.218873618646342,4833,15.6,146104.9569,24.14472654,24.3990374,25.08844299,14.814836,14.446394,6.238913033,6.475,0.02212347,0.000735621,0.006068575,0.455355325,0.216046978,-0.51589402
4834,4834, 07/21  11:00:00,16.3,124770.399870384,20.619062148425968,24.26847789472588,24.410501268743865,10.0,10.0,3.607994250000001,4.098323500000001,0.0188929535442773,0.0006282040907157,0.0051824283933043,0.3888633709806744,0.1844993378086553,0.0218426213414626,4834,16.3,135857.6832,22.45130268,24.19097115,25.11134893,14.831764,14.461651,6.238913033,6.475,0.020571809,0.000684027,0.005642947,0.423418348,0.200894223,-0.508506767
4835,4835, 07/21  12:00:00,17.1,130126.60297388776,21.50420706088491,23.85480765184114,23.80078098374281,10.0,10.0,3.595205,4.0557222500000005,0.0197039992451273,0.0006551719348824,0.0054049021456745,0.4055566828290726,0.1924196131847999,0.5746724012590463,4835,17.1,149530.3739,24.7107974,24.02171505,25.09987686,14.825869,14.467938,6.238913033,6.475,0.022642152,0.000752868,0.006210852,0.466031089,0.221112179,-0.565299451
4836,4836, 07/21  13:00:00,17.8,130739.48369389185,21.60548930145209,23.994413426096024,24.56352993491614,10.0,10.0,3.5582015,4.117109500000001,0.0197968027224204,0.0006582577162522,0.005430358587654,0.4074668062480679,0.1933258865245817,0.0920766667682735,4836,17.8,150716.2324,24.90676768,24.0765049,25.11488576,14.820714,14.454578,6.238913033,6.475,0.022821717,0.000758838,0.006260107,0.469726973,0.222865721,-0.585745506
4837,4837, 07/21  14:00:00,17.6,131698.7160447737,21.764008240865287,23.863394865073605,23.943474296982814,10.0,10.0,3.520459,4.20072925,0.0199420513732398,0.0006630873367984,0.0054702009939952,0.4104563801045687,0.1947443137615401,0.5339149235682619,4837,17.6,150783.3359,24.91785694,23.98033663,25.12440481,14.819296,14.449962,6.238913033,6.475,0.022831878,0.000759176,0.006262894,0.46993611,0.222964947,-0.590976497
4838,4838, 07/21  15:00:00,17.4,131336.69263568096,21.704181686017165,25.22684211379428,23.81203956321768,10.0,10.0,3.25117725,4.006547749999999,0.0198872331514738,0.0006612645920868,0.0054551640910417,0.4093280865078506,0.1942089858366619,-0.2654559987989198,4838,17.4,150630.324,24.89257079,24.5838348,25.12002928,14.819972,14.451194,6.238913033,6.475,0.022808709,0.000758406,0.006256539,0.469459228,0.222738687,-0.585022121
4839,4839, 07/21  16:00:00,17.2,131266.60670011427,21.69259956187008,25.08314887298583,23.51662674395285,10.0,10.0,3.35872375,4.2533215,0.019876620615759,0.0006609117177555,0.005452253021246,0.4091096544663478,0.1941053490068113,-0.151201168637618,4839,17.2,150478.52,24.86748427,24.3401805,25.10561078,14.823052,14.455971,6.238913033,6.475,0.022785722,0.000757641,0.006250234,0.468986111,0.222514213,-0.569314377
4840,4840, 07/21  17:00:00,16.5,130123.727897034,21.50373193707036,24.55549234445069,24.15624769301448,10.0,10.0,3.40894625,4.1707875,0.0197035638959299,0.0006551574592132,0.0054047827272873,0.4055477222736976,0.1924153617776054,-0.0076608714809665,4840,16.5,150063.7809,24.79894613,24.17585519,25.08288063,14.828677,14.464094,6.238913033,6.475,0.022722922,0.000755553,0.006233007,0.467693522,0.221900933,-0.542201387
4841,4841, 07/21  18:00:00,15.7,127040.11151662574,20.99414570623681,23.65333719764863,24.047408212166992,10.0,10.0,3.549122,4.22251075,0.0192366372764437,0.0006396318183049,0.0052767025007233,0.3959372260202397,0.1878555849328388,0.5496042729131887,4841,15.7,142691.4256,23.58061988,24.04215459,25.05160106,14.835345,14.47585,6.238913033,6.475,0.021606587,0.000718434,0.005926791,0.444716606,0.210999352,-0.449367779
4842,4842, 07/21  19:00:00,15.0,105545.72744796542,17.442068920282377,21.11570704531044,21.29643852092758,10.0,10.0,3.5870855,4.2992575,0.0159819198106512,0.0005314101566497,0.004383917782475,0.3289471494093164,0.1560716070711629,-1.2661258758853755,4842,15.0,124189.4731,20.52306049,22.00796032,24.23328446,15.220937,14.846546,6.238913033,6.475,0.018804989,0.000625279,0.005158299,0.387052836,0.183640315,0.483227459
4843,4843, 07/21  20:00:00,14.4,103371.32971605223,17.082736562477244,20.49902315727677,22.572384760764898,10.0,10.0,3.661707,3.97384475,0.0156526686791449,0.0005204623232578,0.0042936026071136,0.3221703527270674,0.1528563016614873,-0.6709841839791738,4843,14.4,113056.0831,18.68320056,22.32485711,24.00998052,15.259583,14.903441,6.238913033,6.475,0.017119151,0.000569224,0.004695866,0.352354161,0.167177251,0.704642143
4844,4844, 07/21  21:00:00,13.9,101840.60239989636,16.82977462842157,20.887042070091496,20.814252837384085,10.0,10.0,3.5160737500000003,4.252856,0.0154208832548525,0.0005127552936836,0.0042300227459134,0.3173996396025527,0.1505927986472326,-1.3836136691447862,4844,13.9,118410.9439,19.56812365,21.57098623,24.03490736,15.232268,14.879035,6.238913033,6.475,0.017929994,0.000596185,0.004918284,0.36904329,0.175095542,0.710851192
4845,4845, 07/21  22:00:00,13.3,100418.97687163632,16.594842423752567,21.264726199841235,21.449443877497,10.0,10.0,3.4274017500000005,4.17273875,0.0152056182153024,0.0005055975786066,0.0041709745060267,0.3129689565578109,0.1484906256250388,-1.1200323371760292,4845,13.3,112519.5548,18.594536,21.96751048,24.0215366,15.250232,14.892337,6.238913033,6.475,0.017037909,0.000566523,0.004673581,0.350682,0.166383881,0.590280113
4846,4846, 07/21  23:00:00,13.1,99668.17632032292,16.47076809807368,20.68598492837419,22.10356624740758,10.0,10.0,3.596533,4.02149325,0.0150919306744136,0.0005018173873262,0.0041397894645515,0.3106289878342901,0.1473804087411657,-0.9158753941762484,4846,13.1,112571.7227,18.60315706,22.80332816,24.00814726,15.247428,14.894915,6.238913033,6.475,0.017045808,0.000566785,0.004675748,0.350844588,0.166461022,0.714207146
4847,4847, 07/22  00:00:00,13.0,99325.70625258583,16.414172850979963,21.43210957543768,21.46746490516448,10.0,10.0,3.28411025,4.12287425,0.0150400732540095,0.0005000930913575,0.0041255647237096,0.3095616347991266,0.1468739945533262,-1.0544162748520776,4847,13.0,109634.7277,18.11780091,22.85724102,23.9963593,15.254613,14.900245,6.238913033,6.475,0.016601083,0.000551998,0.004553757,0.341691057,0.162118056,0.714892987
4848,4848, 07/22  01:00:00,12.8,82242.04066318342,13.59099393292933,20.7046506198302,20.90324969018861,9.999999999999998,9.999999999999998,2.9624535000000005,3.4997745,0.0124532345432107,0.0004140788714878,0.0034159823732146,0.2563181427793624,0.1216121937426884,-1.0506185716659338,4848,12.8,80525.87962,13.30738796,21.82002127,22.7154369,15.812026,15.446059,6.238913033,6.475,0.01219337,0.000405438,0.0033447,0.250969501,0.119074488,0.018368614
4849,4849, 07/22  02:00:00,12.2,67854.6397599967,11.21338903877733,22.253115132711542,23.689741573145568,18.25804100000004,21.26635300000005,2.663024500000001,3.069199750000001,0.0102746689766246,0.0003416400229185,0.002818391317772,0.2114779144826221,0.1003373886432164,0.9206280378572984,4849,12.2,84896.23143,14.02961499,21.94515858,22.39833567,15.890968,15.553347,6.238913033,6.475,0.012855137,0.000427442,0.003526226,0.264590278,0.125536974,-0.334613766
4850,4850, 07/22  03:00:00,11.7,90339.61616459704,14.929167191079245,25.85904735579801,22.21488839560228,9.999999999999998,9.999999999999998,3.00815875,3.45358475,0.0136793836773677,0.0004548491989064,0.0037523210019201,0.281555302470454,0.1335861660904442,-0.8989414357587898,4850,11.7,90937.74002,15.02801077,23.19378761,22.45787676,15.847185,15.504226,6.238913033,6.475,0.013769953,0.000457861,0.003777165,0.283419434,0.134470618,-0.264156443
4851,4851, 07/22  04:00:00,11.1,75786.12545622796,12.524114953496166,19.633150108547696,18.92835020680573,9.999999999999998,9.999999999999998,3.200998,3.646282250000001,0.0114756685001628,0.0003815741079659,0.0031478312868347,0.2361974334384444,0.1120657622022791,-1.3410954809882836,4851,11.1,84963.25438,14.04069094,21.50466474,22.45162436,15.875042,15.522404,6.238913033,6.475,0.012865286,0.00042778,0.00352901,0.264799163,0.125636082,-0.40387112
4852,4852, 07/22  05:00:00,12.0,69470.87266883135,11.48048128844722,22.305969673520888,24.707623661653475,25.729676,17.380581,2.6910415,2.869968750000001,0.0105194018082503,0.0003497775629595,0.0028855227153282,0.216515117039256,0.1027273297008257,0.3735192807098162,4852,12.0,87979.49702,14.53914325,21.83424731,22.43415531,15.870048,15.524413,6.238913033,6.475,0.01332201,0.000442966,0.003654292,0.274199681,0.130096232,-0.299851857
4853,4853, 07/22  06:00:00,13.0,87125.96485723549,14.398091903200916,22.28607241507561,21.059639366148467,9.999999999999998,9.999999999999998,3.07452,3.817038750000002,0.0131927669403807,0.0004386688476411,0.0036188396810399,0.2715395352545495,0.1288341051948145,-0.7692357046535744,4853,13.0,87962.72394,14.5363714,22.03251738,22.45922256,15.871562,15.520804,6.238913033,6.475,0.01331947,0.000442882,0.003653595,0.274147405,0.13007143,-0.392827632
4854,4854, 07/22  07:00:00,13.9,94725.06255059538,15.653888692937262,20.06424928785844,21.22991108233112,10.0,10.0,3.648657,4.19179975,0.0143434356875212,0.0004769293987147,0.003934473675084,0.2952231232571621,0.1400709730242409,-1.345325750454225,4854,13.9,106419.8533,17.5865235,21.11674797,23.55511095,15.374609,15.030746,6.238913033,6.475,0.016114281,0.000535811,0.004420225,0.331671478,0.157364186,0.63521716
4855,4855, 07/22  08:00:00,15.4,98981.58722607188,16.357305103489228,20.581100895034115,20.62425668987617,10.0,10.0,3.34856425,4.16156575,0.0149879661453653,0.000498360493078,0.0041112714921776,0.308489142566932,0.1463651420323345,-1.4734414724926668,4855,15.4,110449.3669,18.25242496,21.55395384,23.88400568,15.315045,14.957391,6.238913033,6.475,0.016724438,0.000556099,0.004587594,0.344229987,0.163322672,0.666781717
4856,4856, 07/22  09:00:00,16.8,126694.60111834876,20.937048026158845,23.676084724604287,23.3312576671252,10.0,10.0,3.4791735000000004,4.2396385,0.0191843194838383,0.0006378922146344,0.0052623514775634,0.3948603973948411,0.1873446749753944,0.6803442346187145,4856,16.8,142869.892,23.61011253,23.81926151,24.86551197,14.852475,14.50498,6.238913033,6.475,0.02163361,0.000719333,0.005934204,0.44527282,0.211263252,-0.291758565
4857,4857, 07/22  10:00:00,18.3,133086.28112922676,21.993311751481947,23.40904365423864,23.09360258154937,10.0,10.0,3.598926,4.356279499999999,0.0201521589204423,0.0006700735616009,0.0055278345088248,0.4147809092938317,0.1967961212376237,0.5710255698752098,4857,18.3,152554.7643,25.21059618,24.22101192,25.15233073,14.771598,14.41553,6.238913033,6.475,0.023100111,0.000768095,0.006336472,0.475456999,0.225584378,-0.693902043
4858,4858, 07/22  11:00:00,20.3,134079.84482016644,22.157504152189063,24.93808941160464,24.444257028287,10.0,10.0,3.432219,4.0604295,0.0203026060831964,0.000675076036352,0.0055691028920938,0.417877481289627,0.1982653145979042,-0.4785135255814948,4858,20.3,158424.4389,26.18059535,24.71502996,25.19170602,14.804446,14.43327,6.238913033,6.475,0.023988907,0.000797648,0.006580273,0.493750612,0.234263929,-0.775477396
4859,4859, 07/22  12:00:00,22.4,139323.26203523524,23.024010515396547,25.31219869177288,24.637244910205965,10.0,10.0,3.3400902500000003,4.13930875,0.0210965735463164,0.0007014760170145,0.0057868920013821,0.4342192810740943,0.2060188122627322,-0.900346801808199,4859,22.4,162407.6681,26.83884803,24.53807823,25.20033021,14.795358,14.424296,6.238913033,6.475,0.024592055,0.000817703,0.006745719,0.50616487,0.240153973,-0.808724785
4860,4860, 07/22  13:00:00,24.4,139816.4606382219,23.10551456328822,24.52161622016277,23.97864210257489,10.0,10.0,3.5646802500000003,4.17464975,0.0211712545468102,0.0007039592131913,0.0058073773604602,0.4357563994252385,0.2067481103635136,0.0444071780294419,4860,24.4,168964.5471,27.9224119,24.39722017,25.21823692,14.786452,14.413536,6.238913033,6.475,0.025584909,0.000850716,0.007018064,0.526600247,0.249849701,-0.891417147
4861,4861, 07/22  14:00:00,23.3,140005.73749934646,23.13679370775551,24.46542060712043,25.15694398139176,10.0,10.0,3.47017225,3.96665175,0.021199915182249,0.0007049121996252,0.0058152391111663,0.4363463056717682,0.2070279961022486,-0.6776476506747586,4861,23.3,170682.0895,28.20624614,24.37936042,25.21664548,14.789616,14.412781,6.238913033,6.475,0.025844982,0.000859364,0.007089403,0.531953194,0.252389449,-0.885517355
4862,4862, 07/22  15:00:00,22.2,140999.06982808447,23.30094787446145,24.025059733025085,24.29273955243521,10.0,10.0,3.37921625,4.18466675,0.0213503273117314,0.0007099135094952,0.0058564978846397,0.4394421565968147,0.2084968473447426,0.1528221538809386,4862,22.2,166006.0454,27.43350162,24.22604631,25.20681011,14.793282,14.415122,6.238913033,6.475,0.025136928,0.000835821,0.006895181,0.517379687,0.245474932,-0.808021692
4863,4863, 07/22  16:00:00,21.1,140148.85968523237,23.160445513381408,23.4794884105142,24.120643174805704,10.0,10.0,3.52798875,4.170220499999999,0.0212215869955309,0.000705632802771,0.0058211837942051,0.4367923647989613,0.2072396324242377,0.4082499414701308,4863,21.1,162332.8981,26.82649184,23.88718422,25.18377308,14.797593,14.423924,6.238913033,6.475,0.024580733,0.000817327,0.006742614,0.50593184,0.24004341,-0.758657798
4864,4864, 07/22  17:00:00,19.8,136499.31853269757,22.55733679596505,24.176215178265885,24.135132395214946,10.0,10.0,3.51397475,4.2586087500000005,0.0206689670510216,0.0006872577980933,0.0056695974747649,0.4254180895174709,0.20184301650694,0.2227388922547131,4864,19.8,159872.7045,26.41992999,24.2165722,25.16047723,14.804487,14.432898,6.238913033,6.475,0.024208206,0.00080494,0.006640428,0.498264323,0.236405495,-0.714794885
4865,4865, 07/22  18:00:00,18.5,134301.99659417203,22.194216074562977,25.16989109662127,23.291907838978904,10.0,10.0,3.3074655,4.410778,0.0203362446958035,0.0006761945440536,0.0055783301259764,0.4185698465284888,0.1985938128253653,-0.2157219110923625,4865,18.5,155966.1398,25.77434658,24.45128535,25.11605414,14.820122,14.451378,6.238913033,6.475,0.023616667,0.000785271,0.006478166,0.486089,0.230628815,-0.619676667
4866,4866, 07/22  19:00:00,17.2,109288.13326920856,18.06052408507311,21.948073854378933,21.47713505089052,10.0,10.0,3.374036,4.160204,0.0165486014867381,0.0005502527238649,0.0045393613027925,0.3406108496518267,0.161605542977018,-0.9169964061356908,4866,17.2,130403.8153,21.55001808,22.85892011,24.2526859,15.212568,14.839404,6.238913033,6.475,0.019745975,0.000656568,0.005416416,0.406420652,0.19282953,0.39903345
4867,4867, 07/22  20:00:00,16.5,107757.80778657802,17.807628556434434,22.67000635601865,22.145512500994563,10.0,10.0,3.34798325,4.0388045,0.0163168769087853,0.0005425477174747,0.0044757981320371,0.3358413888943751,0.159342634158337,-0.0736238005150003,4867,16.5,130560.9116,21.57597919,23.05384062,24.05403711,15.253024,14.896569,6.238913033,6.475,0.019769763,0.000657359,0.005422941,0.406910263,0.19306183,0.497549553
4868,4868, 07/22  21:00:00,15.7,106500.75435406771,17.59989288454633,21.07336605528198,21.72154369699545,10.0,10.0,3.52079725,4.170569,0.0161265316656205,0.0005362186032828,0.0044235855126393,0.331923616443725,0.1574838156715069,-1.1243878381007284,4868,15.7,123618.8216,20.42875688,22.49503605,24.03892373,15.227702,14.878115,6.238913033,6.475,0.01871858,0.000622406,0.005134597,0.385274326,0.182796487,0.563711205
4869,4869, 07/22  22:00:00,15.0,105649.97273764848,17.459296084007814,21.88894726147001,21.633223001309457,10.0,10.0,3.53548975,4.14733675,0.0159977048158867,0.0005319350192573,0.0043882476856386,0.3292720435732937,0.1562257557068663,-0.8359940819437819,4869,15.0,125278.6324,20.70305064,22.57390265,24.06769235,15.228732,14.866622,6.238913033,6.475,0.018969911,0.000630763,0.005203538,0.390447344,0.185250867,0.564134256
4870,4870, 07/22  23:00:00,14.6,105111.95461472092,17.370385339751593,21.377453959631424,21.25860164653107,10.0,10.0,3.53342275,4.03319275,0.0159162371648011,0.0005292261621401,0.0043659007155297,0.3275952392900051,0.1554301824978976,-1.187846343439563,4870,14.6,119445.7678,19.73913454,22.1473057,24.05840317,15.23168,14.877194,6.238913033,6.475,0.018086688,0.000601395,0.004961266,0.372268454,0.176625747,0.574903846
4871,4871, 07/23  00:00:00,14.3,103496.26838655327,17.10338343236368,21.18574094096559,21.19199467247273,10.0,10.0,3.4507390000000004,4.124383,0.0156715871125242,0.0005210913745711,0.0042987920247487,0.3225597405356129,0.1530410498228949,-1.2459574079047817,4871,14.3,112501.0673,18.59148083,22.10478612,24.0456981,15.234991,14.880939,6.238913033,6.475,0.01703511,0.000566429,0.004672813,0.350624381,0.166356543,0.707886454
